sample  ,gene,logFC,unshrunk.logFC,logCPM,PValue,FDR,tumor,cell_line,E2_status
Bone.2_II,102466747,3.770111574,4.02180798,1.614000591,0.039101984,0.797026258,Bone,MCF7,E2
Bone.2_II,54777,3.745512655,3.799415559,3.414671264,0.011218691,0.62198408,Bone,MCF7,E2
Bone.2_II,389538,3.727707289,3.772720692,3.672941293,0.010529127,0.611274291,Bone,MCF7,E2
Bone.2_II,8644,3.720357693,3.761940854,3.789584652,0.010267304,0.611274291,Bone,MCF7,E2
Bone.2_II,126006,3.710833424,3.799415559,2.685144498,0.016789522,0.700986467,Bone,MCF7,E2
Bone.2_II,148189,3.710833424,3.799415559,2.685144498,0.016789522,0.700986467,Bone,MCF7,E2
Bone.2_II,338321,3.710833424,3.799415559,2.685144498,0.016789522,0.700986467,Bone,MCF7,E2
Bone.2_II,54627,3.696823267,3.70921775,5.743158393,0.007310659,0.592220044,Bone,MCF7,E2
Bone.2_II,283,3.693851218,3.799415559,2.451356771,0.019935942,0.715509914,Bone,MCF7,E2
Bone.2_II,84269,3.690439485,3.729026231,3.876910249,0.010522108,0.611274291,Bone,MCF7,E2
Bone.2_II,1302,3.676168283,3.705439411,4.307591442,0.009640811,0.611274291,Bone,MCF7,E2
Bone.2_II,3397,3.672788952,3.699879886,4.430723383,0.009434531,0.611274291,Bone,MCF7,E2
Bone.2_II,131149,3.668807765,3.799415559,2.185865997,0.025065867,0.739938739,Bone,MCF7,E2
Bone.2_II,221545,3.663687283,3.711104323,3.528516514,0.01230124,0.622797746,Bone,MCF7,E2
Bone.2_II,102723566,3.65302165,3.729026231,2.838804041,0.016802529,0.700986467,Bone,MCF7,E2
Bone.2_II,92815,3.647178759,3.65805971,5.898800245,0.007905714,0.601951977,Bone,MCF7,E2
Bone.2_II,90993,3.64415027,3.659237901,5.363893206,0.00846689,0.603561425,Bone,MCF7,E2
Bone.2_II,51233,3.640164738,3.673884677,4.039633952,0.010966377,0.62198408,Bone,MCF7,E2
Bone.2_II,4680,3.637638555,3.639160858,8.895721693,0.006951607,0.592008632,Bone,MCF7,E2
Bone.2_II,219736,3.637314765,3.661912035,4.550680682,0.00980395,0.611274291,Bone,MCF7,E2
Bone.2_II,389852,3.628168087,3.799415559,1.877859178,0.034577819,0.787229201,Bone,MCF7,E2
Bone.2_II,29948,3.624670234,3.638950887,5.432276441,0.008704015,0.610449365,Bone,MCF7,E2
Bone.2_II,64800,3.616606778,3.65502565,3.807467651,0.012172736,0.622797746,Bone,MCF7,E2
Bone.2_II,11227,3.607345691,3.673884677,2.98086014,0.016791677,0.700986467,Bone,MCF7,E2
Bone.2_II,155368,3.607345691,3.673884677,2.98086014,0.016791677,0.700986467,Bone,MCF7,E2
Bone.2_II,440021,3.592238118,3.746628145,1.957700624,0.033545972,0.783750669,Bone,MCF7,E2
Bone.2_II,22977,3.588310532,3.66060109,2.850782808,0.018408226,0.708347166,Bone,MCF7,E2
Bone.2_II,116496,3.584853831,3.629490558,3.542817629,0.013938191,0.662064058,Bone,MCF7,E2
Bone.2_II,391356,3.580708272,3.601476182,4.767254006,0.010427104,0.611274291,Bone,MCF7,E2
Bone.2_II,548596,3.563426185,3.587911454,4.477482645,0.011351208,0.62198408,Bone,MCF7,E2
Bone.2_II,10023,3.541791819,3.629490558,2.561146454,0.023073539,0.723117775,Bone,MCF7,E2
Bone.2_II,101927911,3.541791819,3.629490558,2.561146454,0.023073539,0.723117775,Bone,MCF7,E2
Bone.2_II,101929467,3.539715465,3.592964682,3.236359699,0.016737957,0.700986467,Bone,MCF7,E2
Bone.2_II,1486,3.52411782,3.536381153,5.569178806,0.010340584,0.611274291,Bone,MCF7,E2
Bone.2_II,11080,3.493362805,3.51401334,4.680592446,0.012387668,0.622797746,Bone,MCF7,E2
Bone.2_II,100288413,3.492010072,3.536381153,3.461163163,0.016670552,0.700986467,Bone,MCF7,E2
Bone.2_II,642236,3.479292065,3.557754804,2.652296456,0.023988228,0.732203281,Bone,MCF7,E2
Bone.2_II,412,3.475398987,3.494560978,4.783839926,0.012575151,0.622797746,Bone,MCF7,E2
Bone.2_II,23508,3.470722393,3.482941894,5.515930581,0.011492356,0.62198408,Bone,MCF7,E2
Bone.2_II,732265,3.460000729,3.629490558,1.786871751,0.046172045,0.834771406,Bone,MCF7,E2
Bone.2_II,115572,3.456537027,3.494560978,3.661649666,0.016603277,0.700986467,Bone,MCF7,E2
Bone.2_II,83450,3.442003105,3.477487464,3.754238305,0.016571264,0.700986467,Bone,MCF7,E2
Bone.2_II,4586,3.428797287,3.42888934,12.7611491,0.010329096,0.611274291,Bone,MCF7,E2
Bone.2_II,440107,3.424646651,3.477487464,3.141798754,0.020813175,0.715509914,Bone,MCF7,E2
Bone.2_II,100506124,3.424646651,3.477487464,3.141798754,0.020813175,0.715509914,Bone,MCF7,E2
Bone.2_II,102723166,3.407887426,3.536381153,2.027230945,0.039888893,0.797026258,Bone,MCF7,E2
Bone.2_II,9297,3.407887426,3.536381153,2.027230945,0.039888893,0.797026258,Bone,MCF7,E2
Bone.2_II,5137,3.407887426,3.536381153,2.027230945,0.039888893,0.797026258,Bone,MCF7,E2
Bone.2_II,101928345,3.407887426,3.536381153,2.027230945,0.039888893,0.797026258,Bone,MCF7,E2
Bone.2_II,90390,3.407205588,3.423906424,4.934668003,0.013895242,0.662064058,Bone,MCF7,E2
Bone.2_II,166979,3.407155787,3.41608692,5.951902566,0.012404653,0.622797746,Bone,MCF7,E2
Bone.2_II,8399,3.394081429,3.450462127,3.023052263,0.022880622,0.723117775,Bone,MCF7,E2
Bone.2_II,105375092,3.380215774,3.420903936,3.483684343,0.019844752,0.715509914,Bone,MCF7,E2
Bone.2_II,200879,3.37971562,3.39133082,5.49783167,0.013627757,0.659305858,Bone,MCF7,E2
Bone.2_II,148254,3.369308619,3.407098136,3.585027808,0.019597489,0.715509914,Bone,MCF7,E2
Bone.2_II,57462,3.361728246,3.371994335,5.6779561,0.013836207,0.662064058,Bone,MCF7,E2
Bone.2_II,339929,3.359749362,3.395025304,3.681104858,0.019377678,0.715509914,Bone,MCF7,E2
Bone.2_II,54968,3.359248973,3.374917731,4.986518089,0.015039265,0.697020467,Bone,MCF7,E2
Bone.2_II,1048,3.35484377,3.356488692,8.48824324,0.012260926,0.622797746,Bone,MCF7,E2
Bone.2_II,51280,3.351906992,3.35438332,7.875320903,0.012499071,0.622797746,Bone,MCF7,E2
Bone.2_II,144535,3.350281741,3.43684548,2.430104864,0.032678605,0.783750669,Bone,MCF7,E2
Bone.2_II,158572,3.350281741,3.43684548,2.430104864,0.032678605,0.783750669,Bone,MCF7,E2
Bone.2_II,56977,3.342314193,3.361294447,4.654076028,0.01627625,0.700986467,Bone,MCF7,E2
Bone.2_II,100133319,3.337049865,3.366456152,3.942306925,0.018844068,0.708347166,Bone,MCF7,E2
Bone.2_II,1238,3.337049865,3.366456152,3.942306925,0.018844068,0.708347166,Bone,MCF7,E2
Bone.2_II,55071,3.337049865,3.366456152,3.942306925,0.018844068,0.708347166,Bone,MCF7,E2
Bone.2_II,219844,3.327133863,3.343736075,4.856529299,0.016218975,0.700986467,Bone,MCF7,E2
Bone.2_II,64925,3.320820246,3.336443583,4.949076885,0.016194132,0.700986467,Bone,MCF7,E2
Bone.2_II,5184,3.318847975,3.329930276,5.50691794,0.015225046,0.700888662,Bone,MCF7,E2
Bone.2_II,154091,3.315918597,3.33998394,4.240199597,0.018332568,0.708347166,Bone,MCF7,E2
Bone.2_II,55762,3.297895059,3.305600946,6.06768869,0.015074318,0.697020467,Bone,MCF7,E2
Bone.2_II,54830,3.295077128,3.313988732,4.608793984,0.017814143,0.708347166,Bone,MCF7,E2
Bone.2_II,6450,3.276464859,3.313988732,3.50574856,0.023316079,0.723602465,Bone,MCF7,E2
Bone.2_II,85025,3.274517406,3.28845364,5.085063855,0.017289188,0.703003961,Bone,MCF7,E2
Bone.2_II,726,3.269048767,3.3019159,3.700210881,0.02238381,0.719335487,Bone,MCF7,E2
Bone.2_II,2686,3.269048767,3.3019159,3.700210881,0.02238381,0.719335487,Bone,MCF7,E2
Bone.2_II,50650,3.269048767,3.3019159,3.700210881,0.02238381,0.719335487,Bone,MCF7,E2
Bone.2_II,26519,3.262313586,3.273346747,5.451854054,0.016971251,0.700986467,Bone,MCF7,E2
Bone.2_II,27034,3.258511208,3.284842386,4.036407895,0.021065688,0.715509914,Bone,MCF7,E2
Bone.2_II,65010,3.254633663,3.278583396,4.183519613,0.020582902,0.715509914,Bone,MCF7,E2
Bone.2_II,27112,3.254633663,3.278583396,4.183519613,0.020582902,0.715509914,Bone,MCF7,E2
Bone.2_II,53842,3.244064555,3.329930276,2.361665571,0.039402211,0.797026258,Bone,MCF7,E2
Bone.2_II,7433,3.241528203,3.25752178,4.824120221,0.018961805,0.709553666,Bone,MCF7,E2
Bone.2_II,8867,3.230002212,3.239115113,5.725042594,0.017552044,0.708347166,Bone,MCF7,E2
Bone.2_II,55703,3.206208392,3.214453058,5.859474728,0.018132828,0.708347166,Bone,MCF7,E2
Bone.2_II,219654,3.192596145,3.214453058,4.265080498,0.022528603,0.719335487,Bone,MCF7,E2
Bone.2_II,103611081,3.192596145,3.214453058,4.265080498,0.022528603,0.719335487,Bone,MCF7,E2
Bone.2_II,4621,3.192596145,3.214453058,4.265080498,0.022528603,0.719335487,Bone,MCF7,E2
Bone.2_II,102724730,3.188273783,3.214453058,3.973521145,0.024011467,0.732203281,Bone,MCF7,E2
Bone.2_II,7851,3.179677195,3.214453058,3.52737402,0.027081314,0.756974249,Bone,MCF7,E2
Bone.2_II,51054,3.17723272,3.214453058,3.423659201,0.027982979,0.756974249,Bone,MCF7,E2
Bone.2_II,6286,3.171320088,3.182744199,5.295322764,0.020310208,0.715509914,Bone,MCF7,E2
Bone.2_II,55,3.171144068,3.214453058,3.197382521,0.030282915,0.783750669,Bone,MCF7,E2
Bone.2_II,653082,3.162673555,3.214453058,2.940475935,0.033607986,0.783750669,Bone,MCF7,E2
Bone.2_II,101927045,3.152282553,3.168649369,4.689776274,0.022578186,0.719335487,Bone,MCF7,E2
Bone.2_II,400541,3.150083374,3.214453058,2.643469035,0.038809318,0.797026258,Bone,MCF7,E2
Bone.2_II,1748,3.150083374,3.214453058,2.643469035,0.038809318,0.797026258,Bone,MCF7,E2
Bone.2_II,7025,3.150083374,3.214453058,2.643469035,0.038809318,0.797026258,Bone,MCF7,E2
Bone.2_II,154865,3.150083374,3.214453058,2.643469035,0.038809318,0.797026258,Bone,MCF7,E2
Bone.2_II,440348,3.149225679,3.174612794,3.982095656,0.025577374,0.742454327,Bone,MCF7,E2
Bone.2_II,563,3.147779674,3.15786953,5.470576603,0.020826958,0.715509914,Bone,MCF7,E2
Bone.2_II,9415,3.140647589,3.160005274,4.40558579,0.024033084,0.732203281,Bone,MCF7,E2
Bone.2_II,84441,3.131311211,3.153052514,4.209441477,0.02523864,0.740853339,Bone,MCF7,E2
Bone.2_II,728215,3.131311211,3.153052514,4.209441477,0.02523864,0.740853339,Bone,MCF7,E2
Bone.2_II,2302,3.129401266,3.214453058,2.291107205,0.047980896,0.841891942,Bone,MCF7,E2
Bone.2_II,91355,3.129401266,3.214453058,2.291107205,0.047980896,0.841891942,Bone,MCF7,E2
Bone.2_II,222166,3.100706687,3.112573444,5.156241025,0.023351196,0.723602465,Bone,MCF7,E2
Bone.2_II,25845,3.088962029,3.112573444,4.034828887,0.027973217,0.756974249,Bone,MCF7,E2
Bone.2_II,105377650,3.076057663,3.101978329,3.875684093,0.02949334,0.778296474,Bone,MCF7,E2
Bone.2_II,54328,3.070667669,3.107537854,3.338591307,0.033907839,0.783750669,Bone,MCF7,E2
Bone.2_II,116238,3.061206343,3.076949535,4.65474997,0.026540385,0.754215163,Bone,MCF7,E2
Bone.2_II,100996541,3.060315609,3.120216989,2.664762146,0.043720636,0.8191074,Bone,MCF7,E2
Bone.2_II,100189110,3.059349771,3.098975841,3.224180969,0.035688895,0.797026258,Bone,MCF7,E2
Bone.2_II,8292,3.036625068,3.062449965,3.842094602,0.031670212,0.783750669,Bone,MCF7,E2
Bone.2_II,100009676,3.032468279,3.050954326,4.365442279,0.029044306,0.770337556,Bone,MCF7,E2
Bone.2_II,729178,3.030361399,3.076949535,2.972483481,0.040487826,0.797026258,Bone,MCF7,E2
Bone.2_II,6097,3.015918998,3.044528057,3.664782212,0.034025751,0.783750669,Bone,MCF7,E2
Bone.2_II,4225,3.011377568,3.062449965,2.833029723,0.043816367,0.8191074,Bone,MCF7,E2
Bone.2_II,100996447,3.011377568,3.062449965,2.833029723,0.043816367,0.8191074,Bone,MCF7,E2
Bone.2_II,63874,3.008872553,3.02180798,4.916382492,0.028119287,0.757336466,Bone,MCF7,E2
Bone.2_II,5778,2.98974446,3.02180798,3.468876981,0.037162002,0.797026258,Bone,MCF7,E2
Bone.2_II,4081,2.98974446,3.02180798,3.468876981,0.037162002,0.797026258,Bone,MCF7,E2
Bone.2_II,4703,2.988936963,2.990557046,8.12742157,0.024644003,0.739938739,Bone,MCF7,E2
Bone.2_II,26860,2.988019316,3.044528057,2.682607308,0.048114575,0.841891942,Bone,MCF7,E2
Bone.2_II,105376526,2.988019316,3.044528057,2.682607308,0.048114575,0.841891942,Bone,MCF7,E2
Bone.2_II,255104,2.979583214,3.002948953,3.940480489,0.034075931,0.783750669,Bone,MCF7,E2
Bone.2_II,128178,2.979583214,3.002948953,3.940480489,0.034075931,0.783750669,Bone,MCF7,E2
Bone.2_II,171425,2.973880004,3.008002181,3.36274786,0.039150667,0.797026258,Bone,MCF7,E2
Bone.2_II,84985,2.948542026,2.95506643,5.950024876,0.028630807,0.767158802,Bone,MCF7,E2
Bone.2_II,10129,2.93432585,2.951418653,4.387760082,0.034104188,0.783750669,Bone,MCF7,E2
Bone.2_II,100131067,2.927655955,2.938818616,5.066535763,0.031819716,0.783750669,Bone,MCF7,E2
Bone.2_II,440503,2.923075239,2.951418653,3.589784579,0.040090336,0.797026258,Bone,MCF7,E2
Bone.2_II,57622,2.923075239,2.951418653,3.589784579,0.040090336,0.797026258,Bone,MCF7,E2
Bone.2_II,136853,2.923075239,2.951418653,3.589784579,0.040090336,0.797026258,Bone,MCF7,E2
Bone.2_II,65983,2.902224465,2.911060915,5.415146407,0.032230967,0.783750669,Bone,MCF7,E2
Bone.2_II,55616,2.898921973,2.914892777,4.459065327,0.035813029,0.797026258,Bone,MCF7,E2
Bone.2_II,256006,2.889227228,2.900344468,5.031378296,0.034091282,0.783750669,Bone,MCF7,E2
Bone.2_II,440519,2.886724994,2.906330763,4.121050893,0.038396463,0.797026258,Bone,MCF7,E2
Bone.2_II,4674,2.883179409,2.914892777,3.386391457,0.044754004,0.82775104,Bone,MCF7,E2
Bone.2_II,64359,2.872263721,2.899466573,3.603047356,0.043285293,0.818715372,Bone,MCF7,E2
Bone.2_II,51550,2.870955732,2.8868784,4.434479235,0.037631669,0.797026258,Bone,MCF7,E2
Bone.2_II,100170229,2.866893488,2.881877719,4.527281756,0.037431679,0.797026258,Bone,MCF7,E2
Bone.2_II,9670,2.860450266,2.866529755,5.965468342,0.03338088,0.783750669,Bone,MCF7,E2
Bone.2_II,6558,2.856826322,2.857456171,9.381278081,0.030902351,0.783750669,Bone,MCF7,E2
Bone.2_II,2296,2.85440439,2.866529755,4.853898037,0.036809133,0.797026258,Bone,MCF7,E2
Bone.2_II,28514,2.845223754,2.880034019,3.218236661,0.049525041,0.85600103,Bone,MCF7,E2
Bone.2_II,84541,2.8238431,2.851882979,3.512309461,0.047600049,0.841891942,Bone,MCF7,E2
Bone.2_II,7673,2.819513463,2.842484281,3.808168779,0.045128331,0.831730259,Bone,MCF7,E2
Bone.2_II,221143,2.816487569,2.835941435,4.061909996,0.04341136,0.818715372,Bone,MCF7,E2
Bone.2_II,706,2.816487569,2.835941435,4.061909996,0.04341136,0.818715372,Bone,MCF7,E2
Bone.2_II,1836,2.809155503,2.820174119,4.959019967,0.039292111,0.797026258,Bone,MCF7,E2
Bone.2_II,63920,2.785389781,2.799415559,4.546806095,0.042705977,0.81768224,Bone,MCF7,E2
Bone.2_II,10629,2.783732129,2.791761987,5.43893527,0.039398248,0.797026258,Bone,MCF7,E2
Bone.2_II,51533,2.778444755,2.799415559,3.907473377,0.047305165,0.841891942,Bone,MCF7,E2
Bone.2_II,29988,2.774026789,2.782736818,5.298229955,0.040474109,0.797026258,Bone,MCF7,E2
Bone.2_II,55222,2.764331408,2.776331946,4.773805365,0.043114154,0.81768224,Bone,MCF7,E2
Bone.2_II,79050,2.764331408,2.776331946,4.773805365,0.043114154,0.81768224,Bone,MCF7,E2
Bone.2_II,114926,2.764331408,2.776331946,4.773805365,0.043114154,0.81768224,Bone,MCF7,E2
Bone.2_II,57167,2.758589007,2.766994081,5.338435073,0.041411523,0.804368793,Bone,MCF7,E2
Bone.2_II,120,2.750249368,2.766994081,4.22936693,0.04708418,0.841891942,Bone,MCF7,E2
Bone.2_II,55033,2.750249368,2.766994081,4.22936693,0.04708418,0.841891942,Bone,MCF7,E2
Bone.2_II,8228,2.750249368,2.766994081,4.22936693,0.04708418,0.841891942,Bone,MCF7,E2
Bone.2_II,256051,2.742654862,2.761940854,4.001151049,0.049291041,0.854214552,Bone,MCF7,E2
Bone.2_II,55247,2.742654862,2.761940854,4.001151049,0.049291041,0.854214552,Bone,MCF7,E2
Bone.2_II,89953,2.724377175,2.735285222,4.883799449,0.045549109,0.833702744,Bone,MCF7,E2
Bone.2_II,85359,2.708245372,2.721413047,4.565961556,0.048312478,0.842847062,Bone,MCF7,E2
Bone.2_II,51806,2.705386495,2.714024068,5.236793371,0.045593934,0.833702744,Bone,MCF7,E2
Bone.2_II,255762,2.693622374,2.704258326,4.891137863,0.047873036,0.841891942,Bone,MCF7,E2
Bone.2_II,4488,2.692004103,2.696322066,6.318008556,0.043560359,0.818715372,Bone,MCF7,E2
Bone.2_II,5097,2.658133259,2.661912035,6.488047199,0.045706938,0.833702744,Bone,MCF7,E2
Bone.5_I,123591,8.905418259,9.123039927,5.620887914,3.25905E-07,0.001334582,Bone,MCF7,E2
Bone.5_I,3215,7.840452509,7.953114925,5.301947351,2.10091E-06,0.004301613,Bone,MCF7,E2
Bone.5_I,161497,7.808469535,8.123039927,3.15396524,1.39165E-05,0.011397629,Bone,MCF7,E2
Bone.5_I,29935,7.694221352,7.860005521,4.075477876,5.41969E-06,0.007397874,Bone,MCF7,E2
Bone.5_I,100337591,7.545688175,7.860005521,2.930915522,3.19265E-05,0.016342381,Bone,MCF7,E2
Bone.5_I,1582,7.545688175,7.860005521,2.930915522,3.19265E-05,0.016342381,Bone,MCF7,E2
Bone.5_I,80039,7.360994682,7.633496991,2.954739781,4.04168E-05,0.016550694,Bone,MCF7,E2
Bone.5_I,1840,7.224139566,7.538077426,2.697321631,9.3085E-05,0.027227349,Bone,MCF7,E2
Bone.5_I,84951,7.224139566,7.538077426,2.697321631,9.3085E-05,0.027227349,Bone,MCF7,E2
Bone.5_I,401612,7.093336821,7.190154123,4.382414558,1.26315E-05,0.011397629,Bone,MCF7,E2
Bone.5_I,254099,6.809734321,7.123039927,2.449493783,0.000397604,0.067841137,Bone,MCF7,E2
Bone.5_I,100128511,6.736969596,6.953114925,2.77406545,0.000173172,0.039396635,Bone,MCF7,E2
Bone.5_I,100505676,6.694980622,6.860005521,3.065515104,0.000102017,0.027850535,Bone,MCF7,E2
Bone.5_I,100302182,6.634164102,6.730722504,3.821526631,4.48171E-05,0.016684189,Bone,MCF7,E2
Bone.5_I,140885,6.601433177,6.663608308,4.694556862,2.78928E-05,0.016342381,Bone,MCF7,E2
Bone.5_I,105371242,6.34469245,7.137539497,1.718992551,0.019155236,0.443167756,Bone,MCF7,E2
Bone.5_I,921,6.246295998,6.27504302,6.2821014,3.72833E-05,0.016550694,Bone,MCF7,E2
Bone.5_I,100506286,6.226035498,6.538077426,2.182379258,0.002915888,0.204111104,Bone,MCF7,E2
Bone.5_I,117532,6.226035498,6.538077426,2.182379258,0.002915888,0.204111104,Bone,MCF7,E2
Bone.5_I,100506804,6.226035498,6.538077426,2.182379258,0.002915888,0.204111104,Bone,MCF7,E2
Bone.5_I,100379249,6.083310049,6.216149331,2.915952309,0.000433996,0.071088598,Bone,MCF7,E2
Bone.5_I,6578,6.03863202,6.123039927,3.491892245,0.000200428,0.041696631,Bone,MCF7,E2
Bone.5_I,9024,6.030469892,6.068592143,5.051284249,7.87739E-05,0.026881578,Bone,MCF7,E2
Bone.5_I,319,5.959026768,6.123039927,2.617240385,0.001117423,0.121872041,Bone,MCF7,E2
Bone.5_I,387496,5.959026768,6.123039927,2.617240385,0.001117423,0.121872041,Bone,MCF7,E2
Bone.5_I,11019,5.896387067,5.953114925,4.026321341,0.000168715,0.039396635,Bone,MCF7,E2
Bone.5_I,972,5.896387067,5.953114925,4.026321341,0.000168715,0.039396635,Bone,MCF7,E2
Bone.5_I,7352,5.841876095,5.953114925,2.981822073,0.0006224,0.079647727,Bone,MCF7,E2
Bone.5_I,400658,5.841876095,5.953114925,2.981822073,0.0006224,0.079647727,Bone,MCF7,E2
Bone.5_I,728656,5.81226057,6.123039927,2.03944153,0.009894423,0.370793507,Bone,MCF7,E2
Bone.5_I,63947,5.81226057,6.123039927,2.03944153,0.009894423,0.370793507,Bone,MCF7,E2
Bone.5_I,93589,5.733436498,5.801111832,3.5881579,0.000340186,0.063321035,Bone,MCF7,E2
Bone.5_I,390748,5.703877585,5.760469847,3.852652018,0.000286431,0.055853977,Bone,MCF7,E2
Bone.5_I,100506314,5.515235537,5.538077426,5.603756609,0.000203647,0.041696631,Bone,MCF7,E2
Bone.5_I,103611081,5.495554182,5.538077426,4.169800475,0.000358486,0.063826151,Bone,MCF7,E2
Bone.5_I,55504,5.481665938,5.538077426,3.678027348,0.000531219,0.07769085,Bone,MCF7,E2
Bone.5_I,441234,5.481665938,5.538077426,3.678027348,0.000531219,0.07769085,Bone,MCF7,E2
Bone.5_I,4135,5.454302051,5.538077426,3.104878101,0.001130925,0.121872041,Bone,MCF7,E2
Bone.5_I,100134368,5.427470849,5.538077426,2.767079884,0.002267261,0.189120532,Bone,MCF7,E2
Bone.5_I,2192,5.427470849,5.538077426,2.767079884,0.002267261,0.189120532,Bone,MCF7,E2
Bone.5_I,100506071,5.39330197,5.438541753,3.969096702,0.00050773,0.07769085,Bone,MCF7,E2
Bone.5_I,286336,5.375327945,5.538077426,2.373132352,0.006907895,0.321452611,Bone,MCF7,E2
Bone.5_I,3679,5.303044699,5.345432348,4.00574083,0.000600512,0.079647727,Bone,MCF7,E2
Bone.5_I,100189209,5.229819903,5.538077426,1.888711817,0.039084878,0.564145986,Bone,MCF7,E2
Bone.5_I,2199,5.229819903,5.538077426,1.888711817,0.039084878,0.564145986,Bone,MCF7,E2
Bone.5_I,2747,5.133418338,5.159565803,4.767857402,0.000587191,0.079647727,Bone,MCF7,E2
Bone.5_I,26772,5.085205981,5.216149331,2.459653553,0.009434331,0.368052834,Bone,MCF7,E2
Bone.5_I,28958,4.930526216,4.953114925,4.86055832,0.000878334,0.105493854,Bone,MCF7,E2
Bone.5_I,340554,4.897335969,4.953114925,3.322375859,0.002738878,0.204111104,Bone,MCF7,E2
Bone.5_I,51760,4.890115786,4.910046204,5.087731025,0.000890406,0.105493854,Bone,MCF7,E2
Bone.5_I,101929141,4.883734676,4.923688811,3.792208317,0.001738989,0.169551476,Bone,MCF7,E2
Bone.5_I,91419,4.879243709,4.953114925,2.965495674,0.004856685,0.272440049,Bone,MCF7,E2
Bone.5_I,100616224,4.843772026,4.953114925,2.541176952,0.012286908,0.384083118,Bone,MCF7,E2
Bone.5_I,147807,4.843772026,4.953114925,2.541176952,0.012286908,0.384083118,Bone,MCF7,E2
Bone.5_I,101929238,4.843772026,4.953114925,2.541176952,0.012286908,0.384083118,Bone,MCF7,E2
Bone.5_I,5649,4.843772026,4.953114925,2.541176952,0.012286908,0.384083118,Bone,MCF7,E2
Bone.5_I,401509,4.843772026,4.953114925,2.541176952,0.012286908,0.384083118,Bone,MCF7,E2
Bone.5_I,257144,4.818051692,4.860005521,3.676623796,0.002215842,0.189120532,Bone,MCF7,E2
Bone.5_I,650655,4.811680098,4.837637708,4.471225575,0.001327153,0.135867279,Bone,MCF7,E2
Bone.5_I,286480,4.786214524,4.837637708,3.371789533,0.003273627,0.219762325,Bone,MCF7,E2
Bone.5_I,399948,4.767495345,4.801111832,3.987285232,0.001926733,0.1731287,Bone,MCF7,E2
Bone.5_I,100294362,4.741663018,4.751481064,6.681634799,0.000901657,0.105493854,Bone,MCF7,E2
Bone.5_I,23114,4.734701284,4.801111832,3.025830715,0.005955046,0.293806203,Bone,MCF7,E2
Bone.5_I,51054,4.734701284,4.801111832,3.025830715,0.005955046,0.293806203,Bone,MCF7,E2
Bone.5_I,100189168,4.734701284,4.801111832,3.025830715,0.005955046,0.293806203,Bone,MCF7,E2
Bone.5_I,197187,4.734701284,4.801111832,3.025830715,0.005955046,0.293806203,Bone,MCF7,E2
Bone.5_I,10874,4.734701284,4.801111832,3.025830715,0.005955046,0.293806203,Bone,MCF7,E2
Bone.5_I,9627,4.683043336,4.730722504,3.419491174,0.003863735,0.23855481,Bone,MCF7,E2
Bone.5_I,143879,4.674688227,4.701576158,4.296332286,0.001944791,0.1731287,Bone,MCF7,E2
Bone.5_I,196294,4.665173852,4.69008052,4.425237596,0.00185765,0.172888079,Bone,MCF7,E2
Bone.5_I,54587,4.652892812,4.69008052,3.75634537,0.002947918,0.204111104,Bone,MCF7,E2
Bone.5_I,8790,4.631834083,4.641913237,6.434338951,0.00117835,0.123726785,Bone,MCF7,E2
Bone.5_I,145483,4.550106929,4.560797503,6.157126541,0.001460667,0.145888536,Bone,MCF7,E2
Bone.5_I,8552,4.522807795,4.538077426,5.269555325,0.001854096,0.172888079,Bone,MCF7,E2
Bone.5_I,5333,4.496503083,4.538077426,3.510197848,0.005212832,0.288458679,Bone,MCF7,E2
