sample  ,gene,logFC,cell_line,E2_status
Brain.3,11315,-3.889630742,ZR751,ED
Brain.3,9927,-3.889630742,ZR751,ED
Brain.3,7088,-3.885460617,ZR751,ED
Brain.3,149041,-3.289049771,ZR751,ED
Brain.3,10867,-3.864427243,ZR751,ED
Brain.3,6453,-3.860183518,ZR751,ED
Brain.3,51275,3.183259602,ZR751,ED
Brain.3,6810,3.128481324,ZR751,ED
Brain.3,10615,-4.577060947,ZR751,ED
Brain.3,2934,-3.847376928,ZR751,ED
Brain.3,152137,-3.838775605,ZR751,ED
Brain.3,84669,-3.831597355,ZR751,ED
Brain.3,23112,-3.496524103,ZR751,ED
Brain.3,10163,-3.490990803,ZR751,ED
Brain.3,100532731,-4.566881721,ZR751,ED
Brain.3,10528,-4.544542627,ZR751,ED
Brain.3,100033418,4.140721161,ZR751,ED
Brain.3,163183,3.942941288,ZR751,ED
Brain.3,402569,3.942941288,ZR751,ED
Brain.3,283248,3.690517066,ZR751,ED
Brain.3,100134368,3.690517066,ZR751,ED
Brain.3,122945,3.475751408,ZR751,ED
Brain.3,387066,3.475751408,ZR751,ED
Brain.3,154075,3.475751408,ZR751,ED
Brain.3,7110,-3.254497577,ZR751,ED
Brain.3,105369669,2.963783561,ZR751,ED
Brain.3,105371414,3.408957081,ZR751,ED
Brain.3,55841,-3.463001422,ZR751,ED
Brain.3,55125,-3.451651834,ZR751,ED
Brain.3,842,3.149452862,ZR751,ED
Brain.3,65005,-4.535905885,ZR751,ED
Brain.3,51230,-3.790529219,ZR751,ED
Brain.3,6389,-3.782478442,ZR751,ED
Brain.3,8771,4.081093316,ZR751,ED
Brain.3,3459,2.984152133,ZR751,ED
Brain.3,9076,3.03273947,ZR751,ED
Brain.3,51754,3.054556853,ZR751,ED
Brain.3,29914,3.132981779,ZR751,ED
Brain.3,2885,-3.758965048,ZR751,ED
Brain.3,10150,-3.740613396,ZR751,ED
Brain.3,4579,-4.754533735,ZR751,ED
Brain.3,54583,-3.187431214,ZR751,ED
Brain.3,100506963,3.402793417,ZR751,ED
Brain.3,101867536,3.016123844,ZR751,ED
Brain.3,115948,3.369153412,ZR751,ED
Brain.3,285440,3.369153412,ZR751,ED
Brain.3,5523,-3.399443914,ZR751,ED
Brain.3,84193,-3.39352467,ZR751,ED
Brain.3,11201,-3.731349281,ZR751,ED
Brain.3,5894,-3.726694819,ZR751,ED
Brain.3,146691,-3.722025293,ZR751,ED
Brain.3,80003,-3.703194565,ZR751,ED
Brain.3,1729,-3.119216864,ZR751,ED
Brain.3,648,-4.444347222,ZR751,ED
Brain.3,7273,-3.372613942,ZR751,ED
Brain.3,341640,2.923717658,ZR751,ED
Brain.3,55233,-3.684114797,ZR751,ED
Brain.3,347,2.722670897,ZR751,ED
Brain.3,3038,3.013535417,ZR751,ED
Brain.3,199221,2.982143854,ZR751,ED
Brain.3,642658,2.998776557,ZR751,ED
Brain.3,58499,-3.071578272,ZR751,ED
Brain.3,23527,-3.339129339,ZR751,ED
Brain.3,4650,-3.332956842,ZR751,ED
Brain.3,92255,2.714296632,ZR751,ED
Brain.3,998,-3.640239739,ZR751,ED
Brain.3,2904,-3.635281335,ZR751,ED
Brain.3,9894,2.815597964,ZR751,ED
Brain.3,140711,3.353791605,ZR751,ED
Brain.3,8382,3.353791605,ZR751,ED
Brain.3,162968,3.06381632,ZR751,ED
Brain.3,23060,-3.326757824,ZR751,ED
Brain.3,27289,3.176784063,ZR751,ED
Brain.3,6059,-3.625313109,ZR751,ED
Brain.3,23284,-3.623611639,ZR751,ED
Brain.3,4942,-3.620303048,ZR751,ED
Brain.3,4801,-3.60516762,ZR751,ED
Brain.3,692204,3.571407232,ZR751,ED
Brain.3,1357,3.480982446,ZR751,ED
Brain.3,390637,3.395892541,ZR751,ED
Brain.3,79159,3.31554294,ZR751,ED
Brain.3,2624,3.31554294,ZR751,ED
Brain.3,100506514,3.31554294,ZR751,ED
Brain.3,8464,3.31554294,ZR751,ED
Brain.3,6536,3.239433237,ZR751,ED
Brain.3,729887,3.167138311,ZR751,ED
Brain.3,353497,3.167138311,ZR751,ED
Brain.3,10955,-3.307999329,ZR751,ED
Brain.3,9026,-3.292178754,ZR751,ED
Brain.3,92799,2.814757429,ZR751,ED
Brain.3,92140,-3.058246849,ZR751,ED
Brain.3,28996,-3.053232784,ZR751,ED
Brain.3,824,-2.902443684,ZR751,ED
Brain.3,8895,-3.282602459,ZR751,ED
Brain.3,388685,2.924975301,ZR751,ED
Brain.3,23306,-3.594988394,ZR751,ED
Brain.3,54956,2.952636321,ZR751,ED
Brain.3,7466,2.952636321,ZR751,ED
Brain.3,23090,2.828349501,ZR751,ED
Brain.3,6083,2.670352839,ZR751,ED
Brain.3,3265,3.721236061,ZR751,ED
Brain.3,80781,3.468811839,ZR751,ED
Brain.3,400046,3.254046182,ZR751,ED
Brain.3,6495,3.254046182,ZR751,ED
Brain.3,51454,3.254046182,ZR751,ED
Brain.3,117247,3.254046182,ZR751,ED
Brain.3,347475,3.254046182,ZR751,ED
Brain.3,2683,-3.260007428,ZR751,ED
Brain.3,6311,-3.256750484,ZR751,ED
Brain.3,9147,-3.243648678,ZR751,ED
Brain.3,9904,-3.564012558,ZR751,ED
Brain.3,4771,-3.553537701,ZR751,ED
Brain.3,23093,-3.542986233,ZR751,ED
Brain.3,55234,-3.542986233,ZR751,ED
Brain.3,7253,3.032676312,ZR751,ED
Brain.3,5243,2.955631831,ZR751,ED
Brain.3,9926,-2.800141744,ZR751,ED
Brain.3,283537,2.771875238,ZR751,ED
Brain.3,100423037,4.368468592,ZR751,ED
Brain.3,114794,4.368468592,ZR751,ED
Brain.3,101929138,4.368468592,ZR751,ED
Brain.3,389813,4.368468592,ZR751,ED
Brain.3,220930,3.833964543,ZR751,ED
Brain.3,132989,3.833964543,ZR751,ED
Brain.3,64005,3.833964543,ZR751,ED
Brain.3,6464,-3.521648926,ZR751,ED
Brain.3,10209,-3.521648926,ZR751,ED
Brain.3,340481,-3.521648926,ZR751,ED
Brain.3,11338,-3.510860752,ZR751,ED
Brain.3,2023,-2.7182842,ZR751,ED
Brain.3,283237,3.05147213,ZR751,ED
Brain.3,5875,2.959724676,ZR751,ED
Brain.3,154214,2.873464624,ZR751,ED
Brain.3,8864,-3.183171982,ZR751,ED
Brain.3,441242,2.903752498,ZR751,ED
Brain.3,347862,2.894380889,ZR751,ED
Brain.3,5420,2.806914718,ZR751,ED
Brain.3,55325,2.779672619,ZR751,ED
Brain.3,132789,2.726684708,ZR751,ED
Brain.3,55002,-2.731583488,ZR751,ED
Brain.3,7171,-2.891244417,ZR751,ED
Brain.3,51068,2.586857698,ZR751,ED
Brain.3,92558,-3.169381355,ZR751,ED
Brain.3,23759,-3.472453895,ZR751,ED
Brain.3,101730217,-3.472453895,ZR751,ED
Brain.3,146198,-3.466882774,ZR751,ED
Brain.3,8971,-3.466882774,ZR751,ED
Brain.3,4784,-3.461290056,ZR751,ED
Brain.3,22868,2.624026881,ZR751,ED
Brain.3,5257,-2.910813597,ZR751,ED
Brain.3,619383,2.637465732,ZR751,ED
Brain.3,10657,-3.148445049,ZR751,ED
Brain.3,6390,2.595292851,ZR751,ED
Brain.3,1602,-3.24357419,ZR751,ED
Brain.3,81620,2.853238323,ZR751,ED
Brain.3,9824,-3.900387739,ZR751,ED
Brain.3,10273,-3.888175917,ZR751,ED
Brain.3,6097,3.202109519,ZR751,ED
Brain.3,53832,3.07904233,ZR751,ED
Brain.3,158056,3.07904233,ZR751,ED
Brain.3,692084,2.788259663,ZR751,ED
Brain.3,54617,-3.455675573,ZR751,ED
Brain.3,9738,-3.444380629,ZR751,ED
Brain.3,23361,-3.444380629,ZR751,ED
Brain.3,144132,-3.438699822,ZR751,ED
Brain.3,54606,-3.438699822,ZR751,ED
Brain.3,84733,-3.432996558,ZR751,ED
Brain.3,5905,-3.432996558,ZR751,ED
Brain.3,58478,-3.421521942,ZR751,ED
Brain.3,89944,2.767202096,ZR751,ED
Brain.3,9759,2.767202096,ZR751,ED
Brain.3,5509,2.767202096,ZR751,ED
Brain.3,3364,2.767202096,ZR751,ED
Brain.3,25913,2.767202096,ZR751,ED
Brain.3,51074,2.731978182,ZR751,ED
Brain.3,23198,-3.112861547,ZR751,ED
Brain.3,8140,2.620423204,ZR751,ED
Brain.3,1880,2.975008844,ZR751,ED
Brain.3,345757,2.975008844,ZR751,ED
Brain.3,8353,2.975008844,ZR751,ED
Brain.3,23288,-2.874320406,ZR751,ED
Brain.3,57498,2.537658628,ZR751,ED
Brain.3,5499,-2.826486426,ZR751,ED
Brain.3,284001,-3.085585858,ZR751,ED
Brain.3,10114,-3.083749012,ZR751,ED
Brain.3,285753,2.71392579,ZR751,ED
Brain.3,57494,-2.865766175,ZR751,ED
Brain.3,4588,3.452396385,ZR751,ED
Brain.3,2314,-3.40995533,ZR751,ED
Brain.3,6659,-3.40995533,ZR751,ED
Brain.3,51100,-3.398295234,ZR751,ED
Brain.3,23788,-3.398295234,ZR751,ED
Brain.3,51594,-3.398295234,ZR751,ED
Brain.3,9897,-3.398295234,ZR751,ED
Brain.3,56929,-3.386540131,ZR751,ED
Brain.3,285116,-3.879976894,ZR751,ED
Brain.3,101101776,3.141842829,ZR751,ED
Brain.3,414763,3.078052434,ZR751,ED
Brain.3,2310,2.996768964,ZR751,ED
Brain.3,54790,-2.717164326,ZR751,ED
Brain.3,10092,-3.057784539,ZR751,ED
Brain.3,84142,2.657242367,ZR751,ED
Brain.3,11120,2.613823563,ZR751,ED
Brain.3,8082,-2.848504029,ZR751,ED
Brain.3,606500,4.176851979,ZR751,ED
Brain.3,101928868,3.884986696,ZR751,ED
Brain.3,79006,3.012212033,ZR751,ED
Brain.3,2822,3.012212033,ZR751,ED
Brain.3,136853,2.914231301,ZR751,ED
Brain.3,79018,2.822483847,ZR751,ED
Brain.3,10106,-2.816310122,ZR751,ED
Brain.3,6560,2.500906419,ZR751,ED
Brain.3,9742,-3.374688459,ZR751,ED
Brain.3,8669,-3.368725912,ZR751,ED
Brain.3,56061,-3.368725912,ZR751,ED
Brain.3,8455,-3.36273862,ZR751,ED
Brain.3,8566,-3.356726376,ZR751,ED
Brain.3,57102,-3.350688973,ZR751,ED
Brain.3,389677,-3.350688973,ZR751,ED
Brain.3,11022,-3.344626198,ZR751,ED
Brain.3,6284,-3.344626198,ZR751,ED
Brain.2,2099,9.834319858,ZR751,ED
Brain.2,102723809,6.871059192,ZR751,ED
Brain.2,100847035,6.913291903,ZR751,ED
Brain.2,115950,6.37139198,ZR751,ED
Brain.2,26784,-6.790877449,ZR751,ED
Brain.2,285512,6.490535517,ZR751,ED
Brain.2,728621,5.676327004,ZR751,ED
Brain.2,219578,6.085844026,ZR751,ED
Brain.2,100302137,5.891945456,ZR751,ED
Brain.2,71,-5.694464943,ZR751,ED
Brain.2,84133,5.128147917,ZR751,ED
Brain.2,407977,6.296759202,ZR751,ED
Brain.2,8741,6.044921568,ZR751,ED
Brain.2,677829,-5.595005203,ZR751,ED
Brain.2,124044,5.318537642,ZR751,ED
Brain.2,114599,-5.807755173,ZR751,ED
Brain.2,10392,4.944774607,ZR751,ED
Brain.2,133022,5.713743638,ZR751,ED
Brain.2,100134934,5.289692545,ZR751,ED
Brain.2,284071,4.917902732,ZR751,ED
Brain.2,81621,4.913116012,ZR751,ED
Brain.2,5118,5.655595192,ZR751,ED
Brain.2,1731,4.856253229,ZR751,ED
Brain.2,246184,4.822937348,ZR751,ED
Brain.2,58476,4.649237156,ZR751,ED
Brain.2,8826,-5.362953702,ZR751,ED
Brain.2,440894,5.589057898,ZR751,ED
Brain.2,151009,5.132226706,ZR751,ED
Brain.2,55699,-5.290192829,ZR751,ED
Brain.2,8711,4.621383893,ZR751,ED
Brain.2,3181,-4.501202769,ZR751,ED
Brain.2,285,4.691883837,ZR751,ED
Brain.2,2058,-5.210328737,ZR751,ED
Brain.2,4519,-4.318810125,ZR751,ED
Brain.2,79029,4.507145182,ZR751,ED
Brain.2,10905,-5.153020816,ZR751,ED
Brain.2,51091,4.247131469,ZR751,ED
Brain.2,6883,4.197724245,ZR751,ED
Brain.2,163183,4.81847989,ZR751,ED
Brain.2,253039,4.141326462,ZR751,ED
Brain.2,9898,-4.964103965,ZR751,ED
Brain.2,389362,4.332295778,ZR751,ED
Brain.2,23019,-4.957038171,ZR751,ED
Brain.2,23468,-4.947346887,ZR751,ED
Brain.2,8896,4.112597156,ZR751,ED
Brain.2,29085,4.089265001,ZR751,ED
Brain.2,101927597,5.125415131,ZR751,ED
Brain.2,285343,4.034522448,ZR751,ED
Brain.2,3169,-4.574828808,ZR751,ED
Brain.2,50628,4.155912828,ZR751,ED
Brain.2,84885,4.106027389,ZR751,ED
Brain.2,576,4.012132921,ZR751,ED
Brain.2,1981,-4.543760599,ZR751,ED
Brain.2,4853,-4.536990481,ZR751,ED
Brain.2,2029,-4.845980402,ZR751,ED
Brain.2,140890,-4.832003984,ZR751,ED
Brain.2,6125,-4.457332208,ZR751,ED
Brain.2,1384,3.905817599,ZR751,ED
Brain.2,805,-4.779080998,ZR751,ED
Brain.2,157,4.091503393,ZR751,ED
Brain.2,6136,-4.766893607,ZR751,ED
Brain.2,100529145,4.17585124,ZR751,ED
Brain.2,4151,4.013641181,ZR751,ED
Brain.2,10956,-4.718075869,ZR751,ED
Brain.2,9238,4.024410392,ZR751,ED
Brain.2,1376,3.91915233,ZR751,ED
Brain.2,7534,-4.161430117,ZR751,ED
Brain.2,23524,-3.815870829,ZR751,ED
Brain.2,90423,4.409208573,ZR751,ED
Brain.2,3178,-4.548700058,ZR751,ED
Brain.2,79026,-3.798221801,ZR751,ED
Brain.2,148362,-4.614108848,ZR751,ED
Brain.2,5098,3.954973605,ZR751,ED
Brain.2,222255,3.75272355,ZR751,ED
Brain.2,7430,-4.235585697,ZR751,ED
Brain.2,195828,3.734042343,ZR751,ED
Brain.2,3693,3.73572751,ZR751,ED
Brain.2,23394,-4.524832113,ZR751,ED
Brain.2,3362,5.401525719,ZR751,ED
Brain.2,55922,3.708188657,ZR751,ED
Brain.2,57535,-4.497643518,ZR751,ED
Brain.2,387646,4.928343432,ZR751,ED
Brain.2,116412,4.763155733,ZR751,ED
Brain.2,23389,-4.48787145,ZR751,ED
Brain.2,54885,3.7099463,ZR751,ED
Brain.2,11226,-4.46178688,ZR751,ED
Brain.2,55180,3.906276591,ZR751,ED
Brain.2,23404,3.556184517,ZR751,ED
Brain.2,29956,-4.448107504,ZR751,ED
Brain.2,388561,3.6062546,ZR751,ED
Brain.2,79596,3.62493753,ZR751,ED
Brain.2,29941,3.610400443,ZR751,ED
Brain.2,4781,-3.725354181,ZR751,ED
Brain.2,113235,3.731950259,ZR751,ED
Brain.2,23098,3.676713559,ZR751,ED
Brain.2,10765,-4.048142628,ZR751,ED
Brain.2,54904,-4.043281968,ZR751,ED
Brain.2,8476,-3.673972997,ZR751,ED
Brain.2,10015,-4.351147359,ZR751,ED
Brain.2,27163,3.617200965,ZR751,ED
Brain.2,152831,4.233925223,ZR751,ED
Brain.2,9227,4.142255205,ZR751,ED
Brain.2,84954,3.545540079,ZR751,ED
Brain.2,3964,-4.301641069,ZR751,ED
Brain.2,11160,-4.299611229,ZR751,ED
Brain.2,283463,-3.461106745,ZR751,ED
Brain.2,25855,3.405491366,ZR751,ED
Brain.2,140685,3.777968755,ZR751,ED
Brain.2,81928,3.45827318,ZR751,ED
Brain.2,1822,-3.689492773,ZR751,ED
Brain.2,101060684,-4.203664874,ZR751,ED
Brain.2,2195,-3.642307776,ZR751,ED
Brain.2,28956,3.49851247,ZR751,ED
Brain.2,27229,3.471075555,ZR751,ED
Brain.2,6431,-4.247914222,ZR751,ED
Brain.2,84629,-3.557878214,ZR751,ED
Brain.2,1975,-3.898623376,ZR751,ED
Brain.2,10236,-3.887248763,ZR751,ED
Brain.2,94101,3.557537509,ZR751,ED
Brain.2,311,3.396956631,ZR751,ED
Brain.2,2330,3.389402699,ZR751,ED
Brain.2,10142,-3.699410966,ZR751,ED
Brain.2,780854,-3.354651567,ZR751,ED
Brain.2,57542,3.290745526,ZR751,ED
Brain.2,171177,3.413897334,ZR751,ED
Brain.2,378708,3.858516055,ZR751,ED
Brain.2,100526739,3.704848386,ZR751,ED
Brain.2,652966,-3.471540049,ZR751,ED
Brain.2,64762,3.310902443,ZR751,ED
Brain.2,493856,3.549169004,ZR751,ED
Brain.2,26831,-3.655974868,ZR751,ED
Brain.2,6421,-3.487369121,ZR751,ED
Brain.2,114825,3.285727035,ZR751,ED
Brain.2,7701,3.462966436,ZR751,ED
Brain.2,84926,3.352095856,ZR751,ED
Brain.2,9782,-3.831952723,ZR751,ED
Brain.2,1108,-3.534540494,ZR751,ED
Brain.2,79666,-3.817079347,ZR751,ED
Brain.2,83716,4.308613596,ZR751,ED
Brain.2,144811,3.305383268,ZR751,ED
Brain.2,9276,-4.143142191,ZR751,ED
Brain.2,25871,3.282473823,ZR751,ED
Brain.2,57674,-3.370660023,ZR751,ED
Brain.2,1072,-3.610642169,ZR751,ED
Brain.2,57728,3.260087057,ZR751,ED
Brain.2,1363,-4.106456273,ZR751,ED
Brain.2,132720,3.342608692,ZR751,ED
Brain.2,84061,3.209908395,ZR751,ED
Brain.2,100128055,3.776117864,ZR751,ED
Brain.2,4645,-3.767837964,ZR751,ED
Brain.2,23054,-4.097137156,ZR751,ED
Brain.2,26768,-3.221908049,ZR751,ED
Brain.2,83692,3.378596652,ZR751,ED
Brain.2,5310,-5.56352837,ZR751,ED
Brain.2,55175,3.169235754,ZR751,ED
Brain.2,2582,3.503466493,ZR751,ED
Brain.2,1,4.774792418,ZR751,ED
Brain.2,11273,-4.047199027,ZR751,ED
Brain.2,1938,-3.180487926,ZR751,ED
Brain.2,2782,-3.706901312,ZR751,ED
Brain.2,2803,-3.229026218,ZR751,ED
Brain.2,92181,3.181841865,ZR751,ED
Brain.2,6745,3.072641783,ZR751,ED
Brain.2,9517,-3.602554265,ZR751,ED
Brain.2,4509,-3.088957721,ZR751,ED
Brain.2,124808,3.131543866,ZR751,ED
Brain.2,340348,3.824653906,ZR751,ED
Brain.2,56913,3.262705468,ZR751,ED
Brain.2,22950,3.128235999,ZR751,ED
Brain.2,65990,3.45420362,ZR751,ED
Brain.2,1622,-3.370268863,ZR751,ED
Brain.2,56910,3.071835343,ZR751,ED
Brain.2,25853,3.096422368,ZR751,ED
Brain.2,6142,-3.972286743,ZR751,ED
Brain.2,84181,-3.631989925,ZR751,ED
Brain.2,166,-3.94441794,ZR751,ED
Brain.2,83442,3.105479952,ZR751,ED
Brain.2,10336,-3.933987075,ZR751,ED
Brain.2,3459,3.183125407,ZR751,ED
Brain.2,101928062,4.278287965,ZR751,ED
Brain.2,221946,4.130085945,ZR751,ED
Brain.2,2891,3.995699857,ZR751,ED
Brain.2,283635,3.015962981,ZR751,ED
Brain.2,22898,3.346430081,ZR751,ED
Brain.2,5297,-4.222974212,ZR751,ED
Brain.2,85456,-3.502958785,ZR751,ED
Brain.2,8526,2.984063742,ZR751,ED
Brain.2,10437,3.035644405,ZR751,ED
Brain.2,7351,3.222470488,ZR751,ED
Brain.2,25924,3.222470488,ZR751,ED
Brain.2,3192,-3.041159123,ZR751,ED
Brain.2,4179,-3.134965811,ZR751,ED
Brain.2,100133331,3.29887022,ZR751,ED
Brain.2,9780,2.901681556,ZR751,ED
Brain.2,7520,-3.828127051,ZR751,ED
Brain.2,7803,-3.828127051,ZR751,ED
Brain.2,23288,-3.828127051,ZR751,ED
Brain.2,1106,-2.989171392,ZR751,ED
Brain.2,677826,-3.410202574,ZR751,ED
Brain.2,283820,-4.54196144,ZR751,ED
Brain.2,54931,3.084931799,ZR751,ED
Brain.2,10297,3.285429708,ZR751,ED
Brain.2,9917,-3.400732846,ZR751,ED
Brain.2,595,-3.083692023,ZR751,ED
Brain.2,27339,3.002610033,ZR751,ED
Brain.2,57402,-3.189274473,ZR751,ED
Brain.2,100996712,2.925354993,ZR751,ED
Brain.2,105376336,3.155398668,ZR751,ED
Brain.2,55010,3.034372659,ZR751,ED
Brain.2,7846,3.028495442,ZR751,ED
Brain.2,85495,-2.836813187,ZR751,ED
Brain.2,84936,3.110495149,ZR751,ED
Brain.2,2517,3.34418793,ZR751,ED
Brain.2,677807,-3.072449532,ZR751,ED
Brain.2,780852,-2.892607375,ZR751,ED
Brain.2,54431,-3.334635628,ZR751,ED
Brain.2,3035,2.936776827,ZR751,ED
Brain.2,55288,2.824192696,ZR751,ED
Brain.2,23015,-3.463061457,ZR751,ED
Brain.2,100996573,3.051301799,ZR751,ED
Brain.2,2962,2.800652057,ZR751,ED
Brain.2,60684,2.784241656,ZR751,ED
Brain.2,134145,3.155733894,ZR751,ED
Brain.2,7095,-3.176377488,ZR751,ED
Brain.2,7905,-2.968494422,ZR751,ED
Brain.2,4331,2.850403531,ZR751,ED
Brain.2,23031,3.05038221,ZR751,ED
Brain.2,811,-3.054219916,ZR751,ED
Brain.2,80790,2.772393163,ZR751,ED
Brain.2,22974,2.729812912,ZR751,ED
Brain.2,63901,2.736784061,ZR751,ED
Brain.2,4536,-2.713659656,ZR751,ED
Brain.2,3921,-3.039552189,ZR751,ED
Brain.2,5872,-3.083045156,ZR751,ED
Brain.2,57176,4.524917301,ZR751,ED
Brain.2,5802,-3.071141575,ZR751,ED
Brain.2,252839,2.768895607,ZR751,ED
Brain.2,7150,-3.125102711,ZR751,ED
Brain.2,6080,-2.782003787,ZR751,ED
Brain.2,688,2.735145308,ZR751,ED
Brain.2,574040,-2.902776321,ZR751,ED
Brain.2,55205,2.786427058,ZR751,ED
Brain.2,55672,-5.099138593,ZR751,ED
Brain.2,5884,2.776264857,ZR751,ED
Brain.2,6124,-2.838846359,ZR751,ED
Brain.2,26851,-2.778693221,ZR751,ED
Brain.2,79572,2.690518678,ZR751,ED
Brain.2,57182,-3.203531892,ZR751,ED
Brain.2,57522,-2.988617122,ZR751,ED
Brain.2,23647,2.685201186,ZR751,ED
Brain.2,5499,-3.31917998,ZR751,ED
Brain.2,64710,-2.682317955,ZR751,ED
Brain.2,105371371,3.808646849,ZR751,ED
Brain.2,10643,3.808646849,ZR751,ED
Brain.2,4155,3.551332898,ZR751,ED
Brain.2,23443,2.652454095,ZR751,ED
Brain.2,222235,3.29739428,ZR751,ED
Brain.2,5255,2.759720993,ZR751,ED
Brain.2,10295,2.739189872,ZR751,ED
Brain.2,390916,2.78068557,ZR751,ED
Brain.2,54536,2.749895307,ZR751,ED
Brain.2,83666,2.892601808,ZR751,ED
Brain.2,84826,3.340460421,ZR751,ED
Brain.2,2678,3.229394955,ZR751,ED
Brain.2,5547,3.149881475,ZR751,ED
Brain.2,203286,3.149881475,ZR751,ED
Brain.2,750,3.253286238,ZR751,ED
Brain.2,4793,3.006078987,ZR751,ED
Brain.2,10205,2.89940746,ZR751,ED
Brain.2,2335,3.024746672,ZR751,ED
Brain.2,4538,-2.582288595,ZR751,ED
Brain.2,6122,-2.811518697,ZR751,ED
Brain.2,22948,-2.96278435,ZR751,ED
Brain.2,5783,2.613030354,ZR751,ED
Brain.2,6189,-2.799617628,ZR751,ED
Brain.2,8148,-4.09034381,ZR751,ED
Brain.2,8976,-4.066826957,ZR751,ED
Brain.2,677835,4.665863753,ZR751,ED
Brain.2,27069,2.655884651,ZR751,ED
Brain.2,440270,-3.243591976,ZR751,ED
Brain.2,54680,2.628865829,ZR751,ED
Brain.2,473,-3.086736665,ZR751,ED
Brain.2,55567,3.956848868,ZR751,ED
Brain.2,5792,-2.823077071,ZR751,ED
Brain.2,677802,-2.685255512,ZR751,ED
Brain.2,28988,2.571306361,ZR751,ED
Brain.2,6249,-2.79204991,ZR751,ED
Brain.2,93380,2.744032298,ZR751,ED
Brain.2,26298,-3.457684309,ZR751,ED
Brain.2,5226,-3.454038774,ZR751,ED
Brain.2,6090,-3.450384004,ZR751,ED
Brain.2,6129,-2.76408746,ZR751,ED
Brain.2,80232,-2.695777518,ZR751,ED
Brain.2,9057,-3.050861349,ZR751,ED
Brain.2,408050,-4.140604858,ZR751,ED
Brain.2,9110,-3.446719951,ZR751,ED
Brain.2,9097,-3.435671626,ZR751,ED
Brain.2,682,-3.431969969,ZR751,ED
Brain.2,64429,2.743102704,ZR751,ED
Brain.2,1495,-2.724893861,ZR751,ED
Brain.2,4076,-2.871476962,ZR751,ED
Brain.2,574406,2.698466812,ZR751,ED
Brain.2,55705,-2.765114773,ZR751,ED
Brain.2,25836,-2.858607871,ZR751,ED
Brain.2,26805,-3.022739808,ZR751,ED
Brain.2,11034,-2.730847271,ZR751,ED
Brain.2,11042,-5.619898528,ZR751,ED
Brain.2,4841,-2.750999626,ZR751,ED
Brain.2,3488,-3.002848591,ZR751,ED
Brain.2,6146,-2.647292786,ZR751,ED
Brain.2,1213,-2.542996919,ZR751,ED
Brain.2,65125,-2.57852942,ZR751,ED
Brain.2,1937,-2.73183592,ZR751,ED
Brain.2,4736,2.469263987,ZR751,ED
Brain.2,5034,-2.572452754,ZR751,ED
Brain.2,84976,2.72961839,ZR751,ED
Brain.2,2593,2.72961839,ZR751,ED
Brain.2,60,-2.446273702,ZR751,ED
Brain.2,283450,-2.804993914,ZR751,ED
Brain.2,23512,-3.38104513,ZR751,ED
Brain.2,9265,2.834179789,ZR751,ED
Brain.2,4573,2.53603493,ZR751,ED
Brain.2,4540,-2.407523466,ZR751,ED
Brain.2,5573,-2.584710238,ZR751,ED
Brain.2,6147,-2.545551875,ZR751,ED
