"","Geneid","logFC","unshrunk.logFC","logCPM","PValue","FDR","hgnc_symbol","sample"
"439","8515",3.85679681939582,3.89093994783047,4.17922732191447,0.00794447538601942,0.999954013176133,"ITGA10","Adrenal.22"
"440","85320",3.82754306318273,3.99047562138139,2.18392737419582,0.0253513209991,0.999954013176133,"ABCC11","Adrenal.22"
"441","85397",4.50126570338164,4.66854752649402,2.72427587944559,0.00797577049204241,0.999954013176133,"RGS8","Adrenal.22"
"442","85452",3.7750497600608,4.08358502577287,1.50194217286372,0.0480642284341877,0.999954013176133,"CFAP74","Adrenal.22"
"443","8556",3.91338363849876,3.92488727975381,5.75357052023454,0.0048749819974709,0.999954013176133,"CDC14A","Adrenal.22"
"444","857",-4.93285153704412,-4.96080909358559,5.52074785393873,0.000780057589850119,0.971256775302896,"CAV1","Adrenal.22"
"445","858",-4.76081647655824,-4.79415922417614,5.10778775699412,0.00125024901022202,0.999954013176133,"CAV2","Adrenal.22"
"446","8608",3.72883433652317,3.89093994783047,2.10936804866531,0.0296784445800159,0.999954013176133,"RDH16","Adrenal.22"
"447","8618",5.42196611149119,5.50984978047496,4.40278234235538,0.000622114602541198,0.971256775302896,"CADPS","Adrenal.22"
"448","8701",2.87324508125852,2.89093994783047,4.12000824648725,0.0391319848173824,0.999954013176133,"DNAH11","Adrenal.22"
"449","8857",3.46103606077023,3.54301664441016,2.67199787261771,0.0276172431767338,0.999954013176133,"FCGBP","Adrenal.22"
"450","894",3.91992850000962,4.08358502577287,2.2548570360406,0.0218127847251409,0.999954013176133,"CCND2","Adrenal.22"
"451","8942",-3.41327402551545,-3.42542862171499,5.1915041907479,0.0135194441266139,0.999954013176133,"KYNU","Adrenal.22"
"452","89766",5.08380626824607,5.25351002721518,3.22807736872764,0.00264816920789189,0.999954013176133,"UMODL1","Adrenal.22"
"453","89857",3.17328749747265,3.25351002721518,2.447712579582,0.0439627830182685,0.999954013176133,"KLHL6","Adrenal.22"
"454","89866",4.37639464422606,4.54301664441016,2.62032831160565,0.00998351020273955,0.999954013176133,"SEC16B","Adrenal.22"
"455","89927",-2.83684566688031,-2.85983144586077,3.75334268475059,0.0451790640692023,0.999954013176133,"BMERB1","Adrenal.22"
"456","9080",-3.64537879626247,-3.72376989628474,2.92518732847414,0.0201427419508671,0.999954013176133,"CLDN9","Adrenal.22"
"457","91156",6.19667069200164,6.36898724463511,4.25381169368928,0.000262439615367121,0.79156161988313,"IGFN1","Adrenal.22"
"458","912",3.72883433652317,3.89093994783047,2.10936804866531,0.0296784445800159,0.999954013176133,"CD1D","Adrenal.22"
"459","9154",3.14521778014575,3.1990622431928,2.90996307313614,0.036888024983906,0.999954013176133,"SLC28A1","Adrenal.22"
"460","91646",3.91992850000962,4.08358502577287,2.2548570360406,0.0218127847251409,0.999954013176133,"TDRD12","Adrenal.22"
"461","91662",4.46717242236267,4.78402474391396,1.99057741768589,0.016836401056018,0.999954013176133,"NLRP12","Adrenal.22"
"462","9182",4.16613990287089,4.33151253921645,2.44902120957805,0.0144222094765618,0.999954013176133,"RASSF9","Adrenal.22"
"463","9249",-4.02564576534984,-4.06616209373181,4.13286207127947,0.00642127375926184,0.999954013176133,"DHRS3","Adrenal.22"
"464","9256",4.24619501949745,4.33151253921645,3.32982915597602,0.0067970986135366,0.999954013176133,"TSPOAP1","Adrenal.22"
"465","92949",4.30965735459519,4.47590244855163,2.56543390218783,0.0112357385478131,0.999954013176133,"ADAMTSL1","Adrenal.22"
"466","9302",-2.66025702506075,-2.66284089764241,6.61744178084582,0.0449023684389861,0.999954013176133,"SNORD26","Adrenal.22"
"467","9370",4.41112262409835,4.72744121554759,1.94846178789122,0.0184326937475659,0.999954013176133,"ADIPOQ","Adrenal.22"
"468","93986",3.25078131941506,3.33151253921645,2.50710148241229,0.0388967619376971,0.999954013176133,"FOXP2","Adrenal.22"
"469","940",4.22858877929732,4.54301664441016,1.81427684645478,0.0245905642123517,0.999954013176133,"CD28","Adrenal.22"
"470","94137",3.50850721102816,3.66854752649402,1.94772682726462,0.0417056597866544,0.999954013176133,"RP1L1","Adrenal.22"
"471","9472",4.5519764644059,4.6381738774505,3.60067602368597,0.00375805107501266,0.999954013176133,"AKAP6","Adrenal.22"
"472","9496",4.80895331406034,4.83847252793633,5.30968618190426,0.00101972032551003,0.971256775302896,"TBX4","Adrenal.22"
"473","9542",3.25165405688048,3.30597744710932,2.99563359763863,0.0309138583809721,0.999954013176133,"NRG2","Adrenal.22"
"474","9568",3.17328749747265,3.25351002721518,2.447712579582,0.0439627830182685,0.999954013176133,"GABBR2","Adrenal.22"
"475","9715",3.31111912888203,3.37636677500071,2.81952852871153,0.030924750391493,0.999954013176133,"FAM131B","Adrenal.22"
"476","9734",4.72262065002668,4.89093994783047,2.91225544601642,0.00530046395707905,0.999954013176133,"HDAC9","Adrenal.22"
"477","9892",4.30965735459519,4.47590244855163,2.56543390218783,0.0112357385478131,0.999954013176133,"SNAP91","Adrenal.22"
"478","9899",2.95064133737281,2.99047562138139,3.11430269754296,0.0445087244729166,0.999954013176133,"SV2B","Adrenal.22"
"479","9900",4.0266646800504,4.08358502577287,3.65369993226823,0.00766075041613987,0.999954013176133,"SV2A","Adrenal.22"
