raw_id,gene,logFC,unshrunk.logFC,logCPM,PValue,FDR,sample,tumor,Cell_line,Estrogen_status
brain_11_II,401474,-3.142413208,-3.157047265,5.455600712,0.045993318,0.999992337,Brain.1,Brain,ZR75-1,ED
brain_11_II,9693,-3.141431154,-3.156063945,5.454789794,0.046061474,0.999992337,Brain.1,Brain,ZR75-1,ED
brain_11_II,23593,-3.141431154,-3.156063945,5.454789794,0.046061474,0.999992337,Brain.1,Brain,ZR75-1,ED
brain_11_II,134429,3.232001438,3.303367674,2.056568927,0.046152817,0.999992337,Brain.1,Brain,ZR75-1,ED
brain_11_II,1793,-2.91827251,-2.925451017,6.139075424,0.046236698,0.999992337,Brain.1,Brain,ZR75-1,ED
brain_11_II,27342,-3.467668093,-3.497532226,4.875243966,0.046324758,0.999992337,Brain.1,Brain,ZR75-1,ED
brain_11_II,994,-3.461197263,-3.491048193,4.869861914,0.04675031,0.999992337,Brain.1,Brain,ZR75-1,ED
brain_11_II,100996579,3.452028401,3.56640208,1.677547493,0.046941413,0.999992337,Brain.1,Brain,ZR75-1,ED
brain_11_II,51125,-2.984684073,-2.994312875,5.83105727,0.047190704,0.999992337,Brain.1,Brain,ZR75-1,ED
brain_11_II,144501,-2.749984856,-2.753119518,7.044330585,0.047584438,0.999992337,Brain.1,Brain,ZR75-1,ED
brain_11_II,283349,-3.116659989,-3.131260554,5.434340419,0.047809291,0.999992337,Brain.1,Brain,ZR75-1,ED
brain_11_II,9619,-3.116659989,-3.131260554,5.434340419,0.047809291,0.999992337,Brain.1,Brain,ZR75-1,ED
brain_11_II,55760,-3.44160879,-3.471419386,4.853571619,0.048058545,0.999992337,Brain.1,Brain,ZR75-1,ED
brain_11_II,50808,-3.108307508,-3.122897081,5.427447372,0.0484112,0.999992337,Brain.1,Brain,ZR75-1,ED
brain_11_II,23753,2.738226485,2.750826651,4.192121446,0.048690379,0.999992337,Brain.1,Brain,ZR75-1,ED
brain_11_II,64386,2.663379574,2.669495573,5.370845555,0.048846615,0.999992337,Brain.1,Brain,ZR75-1,ED
brain_11_II,11191,2.790639868,2.808602982,3.652850625,0.048882577,0.999992337,Brain.1,Brain,ZR75-1,ED
brain_11_II,2644,2.708168085,2.718405173,4.518666578,0.049104876,0.999992337,Brain.1,Brain,ZR75-1,ED
brain_11_II,195827,2.909591456,2.940797594,2.908691342,0.049113479,0.999992337,Brain.1,Brain,ZR75-1,ED
brain_11_II,4832,2.679558921,2.687378277,4.958483908,0.04927127,0.999992337,Brain.1,Brain,ZR75-1,ED
brain_11_II,10189,-3.421750686,-3.451519828,4.837060526,0.04941589,0.999992337,Brain.1,Brain,ZR75-1,ED
brain_11_II,105373226,2.70756897,2.718405173,4.419655402,0.049720959,0.999992337,Brain.1,Brain,ZR75-1,ED
brain_11_II,8460,2.798049231,2.817940847,3.496714645,0.049890995,0.999992337,Brain.1,Brain,ZR75-1,ED
brain_11_II,1902,2.798049231,2.817940847,3.496714645,0.049890995,0.999992337,Brain.1,Brain,ZR75-1,ED
brain_11_II,1675,3.094661228,3.15136458,2.245282438,0.049986301,0.999992337,Brain.1,Brain,ZR75-1,ED
brain_E,7503,-9.328880651,-9.49464285,7.209911784,2.00E-07,0.003449368,Brain.4,Brain,MCF-7,E2
brain_E,1363,6.106752905,6.117422707,7.862579346,3.66E-05,0.315929134,Brain.4,Brain,MCF-7,E2
brain_E,347,5.763531515,5.774159275,7.525833734,8.10E-05,0.361108141,Brain.4,Brain,MCF-7,E2
brain_E,23704,6.330733055,6.419187382,5.096598748,8.36E-05,0.361108141,Brain.4,Brain,MCF-7,E2
brain_E,345557,-5.754874081,-5.783370124,6.118091237,0.000124848,0.388439747,Brain.4,Brain,MCF-7,E2
brain_E,10202,5.751636176,5.787450122,5.785173889,0.00014026,0.388439747,Brain.4,Brain,MCF-7,E2
brain_E,222,6.026652292,6.114853347,4.802834611,0.000165526,0.388439747,Brain.4,Brain,MCF-7,E2
brain_E,23213,-5.353617576,-5.363678371,7.199022708,0.000206827,0.388439747,Brain.4,Brain,MCF-7,E2
brain_E,100422830,6.291036258,6.462776651,4.166959725,0.0002139,0.388439747,Brain.4,Brain,MCF-7,E2
brain_E,2201,-6.273358032,-6.437335412,4.230211423,0.000224948,0.388439747,Brain.4,Brain,MCF-7,E2
brain_E,2977,-6.175097421,-6.338931708,4.137647545,0.00027845,0.423111319,Brain.4,Brain,MCF-7,E2
brain_E,5327,5.24222719,5.258486036,6.399146499,0.000302044,0.423111319,Brain.4,Brain,MCF-7,E2
brain_E,10125,-5.169188321,-5.17983919,6.934254763,0.000318534,0.423111319,Brain.4,Brain,MCF-7,E2
brain_E,10409,5.062432545,5.078633159,6.225604411,0.000451612,0.55703059,Brain.4,Brain,MCF-7,E2
brain_E,57575,-5.181125497,-5.214942991,5.313581546,0.000502547,0.57853243,Brain.4,Brain,MCF-7,E2
brain_E,5104,4.943106423,4.965276991,5.662317475,0.000664522,0.717185639,Brain.4,Brain,MCF-7,E2
brain_E,10561,-5.183463538,-5.239396035,4.621243702,0.000720336,0.731691414,Brain.4,Brain,MCF-7,E2
brain_E,63928,5.026371982,5.070459228,4.780871824,0.000812969,0.757134644,Brain.4,Brain,MCF-7,E2
brain_E,563,5.654767768,5.82534673,3.570017962,0.000833076,0.757134644,Brain.4,Brain,MCF-7,E2
brain_E,753,-4.721589375,-4.736895694,5.975157334,0.000957608,0.781807871,Brain.4,Brain,MCF-7,E2
brain_E,26085,5.572496813,5.74288457,3.494210576,0.000988234,0.781807871,Brain.4,Brain,MCF-7,E2
brain_E,29909,-4.631210706,-4.639423128,6.770192287,0.000996049,0.781807871,Brain.4,Brain,MCF-7,E2
brain_E,132430,-4.767816317,-4.795789383,5.173514921,0.001114817,0.83698534,Brain.4,Brain,MCF-7,E2
brain_E,55008,-4.682991351,-4.710900486,5.093753179,0.001337163,0.962089035,Brain.4,Brain,MCF-7,E2
brain_E,6445,4.67061261,4.714315418,4.446320219,0.00173482,0.999989682,Brain.4,Brain,MCF-7,E2
brain_E,115749,5.222945657,5.392387323,3.176487254,0.002011362,0.999989682,Brain.4,Brain,MCF-7,E2
brain_E,204962,5.186532212,5.355861447,3.143834631,0.002162684,0.999989682,Brain.4,Brain,MCF-7,E2
brain_E,3433,-4.824360662,-4.906820696,3.757343858,0.00218006,0.999989682,Brain.4,Brain,MCF-7,E2
brain_E,23639,4.656357394,4.714315418,4.046901759,0.002187178,0.999989682,Brain.4,Brain,MCF-7,E2
brain_E,100505967,4.175051942,4.179519704,7.18195783,0.00243767,0.999989682,Brain.4,Brain,MCF-7,E2
brain_E,2312,5.110826423,5.279912594,3.076241045,0.002512316,0.999989682,Brain.4,Brain,MCF-7,E2
brain_E,56164,5.110826423,5.279912594,3.076241045,0.002512316,0.999989682,Brain.4,Brain,MCF-7,E2
brain_E,100132708,5.453105933,5.775331192,2.615676189,0.002952333,0.999989682,Brain.4,Brain,MCF-7,E2
brain_E,316,4.656796866,4.74288457,3.519197568,0.003051414,0.999989682,Brain.4,Brain,MCF-7,E2
brain_E,116372,-4.654801418,-4.736895694,3.604066336,0.003067598,0.999989682,Brain.4,Brain,MCF-7,E2
brain_E,27443,4.307402875,4.338948064,4.543107251,0.003074215,0.999989682,Brain.4,Brain,MCF-7,E2
brain_E,624,4.087538871,4.098365225,5.829927639,0.003354343,0.999989682,Brain.4,Brain,MCF-7,E2
brain_E,1780,4.946341529,5.114853347,2.930817789,0.003463184,0.999989682,Brain.4,Brain,MCF-7,E2
brain_E,54809,-4.04112847,-4.048976003,6.247754731,0.003506339,0.999989682,Brain.4,Brain,MCF-7,E2
brain_E,29933,-4.116350688,-4.134655202,5.127166105,0.003702522,0.999989682,Brain.4,Brain,MCF-7,E2
brain_E,80110,-4.548139376,-4.62998049,3.508517965,0.003790146,0.999989682,Brain.4,Brain,MCF-7,E2
brain_E,25849,4.18460999,4.213417182,4.549155213,0.003791194,0.999989682,Brain.4,Brain,MCF-7,E2
brain_E,219578,-4.856420868,-5.017003613,2.939126006,0.004134893,0.999989682,Brain.4,Brain,MCF-7,E2
brain_E,256764,4.00617154,4.020418545,5.360006613,0.004246376,0.999989682,Brain.4,Brain,MCF-7,E2
brain_E,7450,-5.265901372,-5.573396962,2.538605822,0.004248442,0.999989682,Brain.4,Brain,MCF-7,E2
brain_E,5314,4.114983087,4.14370821,4.48516941,0.004367642,0.999989682,Brain.4,Brain,MCF-7,E2
brain_E,151126,-4.813516171,-4.973934891,2.901909077,0.004485698,0.999989682,Brain.4,Brain,MCF-7,E2
brain_E,80183,-4.769296308,-4.929540772,2.863699333,0.004876022,0.999989682,Brain.4,Brain,MCF-7,E2
brain_E,101929206,4.071744339,4.106083138,4.197075538,0.005202678,0.999989682,Brain.4,Brain,MCF-7,E2
brain_E,100505811,4.377426214,4.462776651,3.26945836,0.005285903,0.999989682,Brain.4,Brain,MCF-7,E2
brain_E,118430,4.710250539,4.87781415,2.725831764,0.00542634,0.999989682,Brain.4,Brain,MCF-7,E2
brain_E,57526,4.072055478,4.114853347,3.897163792,0.005869236,0.999989682,Brain.4,Brain,MCF-7,E2
brain_E,10544,4.658014809,4.82534673,2.681122672,0.00598154,0.999989682,Brain.4,Brain,MCF-7,E2
brain_E,100191040,4.417028247,4.529890847,2.949362911,0.00631276,0.999989682,Brain.4,Brain,MCF-7,E2
brain_E,6004,4.603816494,4.770898946,2.634995057,0.006612621,0.999989682,Brain.4,Brain,MCF-7,E2
brain_E,5724,4.252274989,4.337245769,3.159419317,0.006718579,0.999989682,Brain.4,Brain,MCF-7,E2
brain_E,7052,-3.800826749,-3.817066043,4.984392894,0.006784706,0.999989682,Brain.4,Brain,MCF-7,E2
brain_E,1836,3.72787185,3.737883889,5.582676935,0.006919892,0.999989682,Brain.4,Brain,MCF-7,E2
brain_E,4286,3.923877287,3.957984499,4.063367647,0.006969414,0.999989682,Brain.4,Brain,MCF-7,E2
brain_E,3623,3.817347127,3.838643553,4.609563351,0.007061924,0.999989682,Brain.4,Brain,MCF-7,E2
brain_E,171019,-3.680090228,-3.686564019,6.161166056,0.007157481,0.999989682,Brain.4,Brain,MCF-7,E2
brain_E,283310,4.195126476,4.279912594,3.109582372,0.00748591,0.999989682,Brain.4,Brain,MCF-7,E2
brain_E,7078,3.702184694,3.714315418,5.285422057,0.007580355,0.999989682,Brain.4,Brain,MCF-7,E2
brain_E,103689846,-4.525248252,-4.684428274,2.655677038,0.007656121,0.999989682,Brain.4,Brain,MCF-7,E2
brain_E,100302170,-4.525248252,-4.684428274,2.655677038,0.007656121,0.999989682,Brain.4,Brain,MCF-7,E2
brain_E,3694,-3.661794986,-3.670297945,5.756249416,0.007737834,0.999989682,Brain.4,Brain,MCF-7,E2
brain_E,223117,-3.624937018,-3.62998049,6.461306733,0.007764366,0.999989682,Brain.4,Brain,MCF-7,E2
brain_E,56999,3.763469738,3.784704746,4.560729032,0.007854046,0.999989682,Brain.4,Brain,MCF-7,E2
brain_E,26834,-3.583184568,-3.585105506,7.800891998,0.007899746,0.999989682,Brain.4,Brain,MCF-7,E2
brain_E,9383,-3.686655044,-3.699406006,5.210086641,0.007992735,0.999989682,Brain.4,Brain,MCF-7,E2
brain_E,7366,3.622757879,3.629577932,6.023406935,0.008039756,0.999989682,Brain.4,Brain,MCF-7,E2
brain_E,2983,4.155729754,4.240384229,3.075381965,0.0080612,0.999989682,Brain.4,Brain,MCF-7,E2
brain_E,10317,3.843842565,3.87781415,3.991584045,0.008145411,0.999989682,Brain.4,Brain,MCF-7,E2
brain_E,2515,3.983522103,4.040085579,3.439881842,0.008316491,0.999989682,Brain.4,Brain,MCF-7,E2
brain_E,5079,-4.471062364,-4.62998049,2.61018352,0.008444146,0.999989682,Brain.4,Brain,MCF-7,E2
brain_E,5655,3.61990411,3.631174182,5.307517618,0.00879314,0.999989682,Brain.4,Brain,MCF-7,E2
brain_E,8519,-3.609903955,-3.62051246,5.392456937,0.008940864,0.999989682,Brain.4,Brain,MCF-7,E2
brain_E,346689,4.839278714,5.157922069,2.104030305,0.009015698,0.999989682,Brain.4,Brain,MCF-7,E2
brain_E,339479,-3.784795802,-3.817066043,4.023839766,0.009115032,0.999989682,Brain.4,Brain,MCF-7,E2
brain_E,1326,3.512842794,3.515474074,7.275649589,0.009213353,0.999989682,Brain.4,Brain,MCF-7,E2
brain_E,57586,3.920952275,3.977349824,3.385020273,0.009362039,0.999989682,Brain.4,Brain,MCF-7,E2
brain_E,348021,4.073554069,4.157922069,3.004467311,0.009394499,0.999989682,Brain.4,Brain,MCF-7,E2
brain_E,8325,-4.058589049,-4.138994138,3.0798682,0.009647277,0.999989682,Brain.4,Brain,MCF-7,E2
brain_E,387914,-4.058589049,-4.138994138,3.0798682,0.009647277,0.999989682,Brain.4,Brain,MCF-7,E2
brain_E,10720,4.796521333,5.114853347,2.069866508,0.009707144,0.999989682,Brain.4,Brain,MCF-7,E2
brain_E,79689,3.809553125,3.851818941,3.663253213,0.009750279,0.999989682,Brain.4,Brain,MCF-7,E2
brain_E,150,3.88861941,3.944928346,3.35679211,0.009948618,0.999989682,Brain.4,Brain,MCF-7,E2
brain_E,90649,3.517192633,3.525199151,5.689368166,0.010145196,0.999989682,Brain.4,Brain,MCF-7,E2
brain_E,100996624,4.030641582,4.114853347,2.967668698,0.010168578,0.999989682,Brain.4,Brain,MCF-7,E2
brain_E,81849,4.36403244,4.529890847,2.43429301,0.010206286,0.999989682,Brain.4,Brain,MCF-7,E2
brain_E,4128,3.545709508,3.557725055,5.143266623,0.010318101,0.999989682,Brain.4,Brain,MCF-7,E2
brain_E,5947,-4.356174239,-4.514503273,2.514615281,0.010365076,0.999989682,Brain.4,Brain,MCF-7,E2
brain_E,10622,-3.99909303,-4.079287892,3.02901091,0.010759758,0.999989682,Brain.4,Brain,MCF-7,E2
brain_E,100169959,-4.626702479,-4.883737082,2.194348223,0.010823208,0.999989682,Brain.4,Brain,MCF-7,E2
brain_E,11135,-3.978703001,-4.058823789,3.011649159,0.011167218,0.999989682,Brain.4,Brain,MCF-7,E2
brain_E,101060569,4.70700623,5.024655538,1.999033367,0.011311792,0.999989682,Brain.4,Brain,MCF-7,E2
brain_E,100653133,4.70700623,5.024655538,1.999033367,0.011311792,0.999989682,Brain.4,Brain,MCF-7,E2
brain_E,646802,4.699599206,5.017190088,1.993214866,0.011454691,0.999989682,Brain.4,Brain,MCF-7,E2
brain_E,53832,4.297296905,4.462776651,2.379470318,0.011483207,0.999989682,Brain.4,Brain,MCF-7,E2
brain_E,2912,-4.295106553,-4.453102728,2.4643269,0.011540263,0.999989682,Brain.4,Brain,MCF-7,E2
brain_E,3429,-3.394554433,-3.397527151,6.984305231,0.011752758,0.999989682,Brain.4,Brain,MCF-7,E2
brain_E,1290,3.607253672,3.635243847,4.027340458,0.011827628,0.999989682,Brain.4,Brain,MCF-7,E2
brain_E,100288122,-3.937037494,-4.017003613,2.976281267,0.012043934,0.999989682,Brain.4,Brain,MCF-7,E2
brain_E,102467147,-3.937037494,-4.017003613,2.976281267,0.012043934,0.999989682,Brain.4,Brain,MCF-7,E2
brain_E,7851,-4.670221698,-4.973934891,2.051384411,0.012129621,0.999989682,Brain.4,Brain,MCF-7,E2
brain_E,347731,-3.630905916,-3.662895113,3.88819917,0.012207705,0.999989682,Brain.4,Brain,MCF-7,E2
brain_E,1636,3.751514576,3.807424822,3.238050794,0.012830532,0.999989682,Brain.4,Brain,MCF-7,E2
brain_E,79740,-4.231339246,-4.388972391,2.412207171,0.01289476,0.999989682,Brain.4,Brain,MCF-7,E2
brain_E,55601,-3.369871054,-3.375340525,6.089728167,0.012966915,0.999989682,Brain.4,Brain,MCF-7,E2
brain_E,649,-3.894132797,-3.973934891,2.940017827,0.013011798,0.999989682,Brain.4,Brain,MCF-7,E2
brain_E,10345,3.893669132,3.977349824,2.851329782,0.013046094,0.999989682,Brain.4,Brain,MCF-7,E2
brain_E,140711,-3.872192281,-3.951908585,2.92153585,0.013533571,0.999989682,Brain.4,Brain,MCF-7,E2
brain_E,84278,-3.872192281,-3.951908585,2.92153585,0.013533571,0.999989682,Brain.4,Brain,MCF-7,E2
brain_E,81035,3.844960921,3.928440223,2.810385101,0.014235964,0.999989682,Brain.4,Brain,MCF-7,E2
brain_E,3437,-3.411938583,-3.42779164,4.635563265,0.014434544,0.999989682,Brain.4,Brain,MCF-7,E2
brain_E,84848,4.561370978,4.87781415,1.885864329,0.01443538,0.999989682,Brain.4,Brain,MCF-7,E2
brain_E,2568,-3.308358174,-3.314204622,5.933209036,0.014710266,0.999989682,Brain.4,Brain,MCF-7,E2
brain_E,124872,4.153783513,4.318386741,2.263207886,0.01473071,0.999989682,Brain.4,Brain,MCF-7,E2
brain_E,1395,4.153783513,4.318386741,2.263207886,0.01473071,0.999989682,Brain.4,Brain,MCF-7,E2
brain_E,171482,4.153783513,4.318386741,2.263207886,0.01473071,0.999989682,Brain.4,Brain,MCF-7,E2
brain_E,9353,-4.094670348,-4.251468867,2.30190309,0.016290424,0.999989682,Brain.4,Brain,MCF-7,E2
brain_E,642515,-4.094670348,-4.251468867,2.30190309,0.016290424,0.999989682,Brain.4,Brain,MCF-7,E2
brain_E,857,-3.231544754,-3.235787245,6.311599798,0.016522804,0.999989682,Brain.4,Brain,MCF-7,E2
brain_E,6566,-3.757186819,-3.836431368,2.825368951,0.016591568,0.999989682,Brain.4,Brain,MCF-7,E2
brain_E,399694,3.520755605,3.562312324,3.411953662,0.016669625,0.999989682,Brain.4,Brain,MCF-7,E2
brain_E,6781,3.2260792,3.2309239,6.111402431,0.016824588,0.999989682,Brain.4,Brain,MCF-7,E2
brain_E,206338,3.742314862,3.82534673,2.724865708,0.017070684,0.999989682,Brain.4,Brain,MCF-7,E2
brain_E,100302277,4.455413779,4.770898946,1.805210899,0.01716844,0.999989682,Brain.4,Brain,MCF-7,E2
brain_E,53353,-3.301298745,-3.315599204,4.669426654,0.017341965,0.999989682,Brain.4,Brain,MCF-7,E2
brain_E,83872,-3.174371073,-3.176455513,7.269175669,0.017661256,0.999989682,Brain.4,Brain,MCF-7,E2
brain_E,84675,3.429641147,3.462776651,3.627528921,0.017744051,0.999989682,Brain.4,Brain,MCF-7,E2
brain_E,101927245,-4.435165088,-4.736895694,1.869603841,0.017838098,0.999989682,Brain.4,Brain,MCF-7,E2
brain_E,140803,-3.708488645,-3.787521767,2.785017668,0.018064377,0.999989682,Brain.4,Brain,MCF-7,E2
brain_E,55784,3.559495789,3.614779744,3.074522868,0.018152031,0.999989682,Brain.4,Brain,MCF-7,E2
brain_E,12,3.173013087,3.176658632,6.463814061,0.018201778,0.999989682,Brain.4,Brain,MCF-7,E2
brain_E,1462,-3.408975538,-3.440502691,3.695647359,0.01838048,0.999989682,Brain.4,Brain,MCF-7,E2
brain_E,9196,-4.02115275,-4.177468286,2.24338994,0.018429743,0.999989682,Brain.4,Brain,MCF-7,E2
brain_E,3861,4.156478106,4.372046875,1.964958193,0.019082274,0.999989682,Brain.4,Brain,MCF-7,E2
brain_E,339862,3.285549985,3.304924482,4.218977034,0.019131526,0.999989682,Brain.4,Brain,MCF-7,E2
brain_E,1747,3.994400862,4.157922069,2.136840804,0.019282628,0.999989682,Brain.4,Brain,MCF-7,E2
brain_E,10690,-3.340757102,-3.366946084,3.87929903,0.019351158,0.999989682,Brain.4,Brain,MCF-7,E2
brain_E,105221694,-3.520830866,-3.573396962,3.129816113,0.019385006,0.999989682,Brain.4,Brain,MCF-7,E2
brain_E,3852,3.664731769,3.747403587,2.660941631,0.019539955,0.999989682,Brain.4,Brain,MCF-7,E2
brain_E,129607,-3.658089066,-3.736895694,2.74349598,0.019711148,0.999989682,Brain.4,Brain,MCF-7,E2
brain_E,6097,3.176836804,3.185936445,5.166671219,0.019901594,0.999989682,Brain.4,Brain,MCF-7,E2
brain_E,8001,3.115853866,3.118822249,6.699718899,0.020022893,0.999989682,Brain.4,Brain,MCF-7,E2
brain_E,684,-3.187172252,-3.197575859,4.999355576,0.020101456,0.999989682,Brain.4,Brain,MCF-7,E2
brain_E,1193,3.359418978,3.392387323,3.56717765,0.020145974,0.999989682,Brain.4,Brain,MCF-7,E2
brain_E,105377819,3.631802398,3.714315418,2.634001577,0.020681347,0.999989682,Brain.4,Brain,MCF-7,E2
brain_E,2302,-3.943686696,-4.099465774,2.182381934,0.020950573,0.999989682,Brain.4,Brain,MCF-7,E2
brain_E,79633,-3.132864055,-3.141044877,5.282119902,0.021395886,0.999989682,Brain.4,Brain,MCF-7,E2
brain_E,4600,-3.46214173,-3.514503273,3.080717456,0.021485803,0.999989682,Brain.4,Brain,MCF-7,E2
brain_E,728378,3.120405937,3.128218777,5.325300674,0.021631856,0.999989682,Brain.4,Brain,MCF-7,E2
brain_E,54739,-3.094119443,-3.099465774,5.843850448,0.021854687,0.999989682,Brain.4,Brain,MCF-7,E2
brain_E,85376,4.128385588,4.367409668,1.8329302,0.02212636,0.999989682,Brain.4,Brain,MCF-7,E2
brain_E,7980,3.105016218,3.112770033,5.320499748,0.022236337,0.999989682,Brain.4,Brain,MCF-7,E2
brain_E,23495,3.907580088,4.070459228,2.069287831,0.022254861,0.999989682,Brain.4,Brain,MCF-7,E2
brain_E,1289,-3.056157601,-3.058823789,6.79622595,0.022312153,0.999989682,Brain.4,Brain,MCF-7,E2
brain_E,3486,3.129980474,3.140848556,4.869673898,0.022358065,0.999989682,Brain.4,Brain,MCF-7,E2
brain_E,58499,-3.086843746,-3.093039504,5.627712807,0.022495496,0.999989682,Brain.4,Brain,MCF-7,E2
brain_E,283120,3.034205077,3.035273467,8.083580275,0.022521102,0.999989682,Brain.4,Brain,MCF-7,E2
brain_E,152485,-3.34983855,-3.388972391,3.353618574,0.022563468,0.999989682,Brain.4,Brain,MCF-7,E2
brain_E,1946,-3.34983855,-3.388972391,3.353618574,0.022563468,0.999989682,Brain.4,Brain,MCF-7,E2
brain_E,101928944,-3.421645837,-3.473861288,3.047024252,0.023051933,0.999989682,Brain.4,Brain,MCF-7,E2
brain_E,342945,-3.421645837,-3.473861288,3.047024252,0.023051933,0.999989682,Brain.4,Brain,MCF-7,E2
brain_E,420,-3.861823872,-4.017003613,2.118656721,0.023940959,0.999989682,Brain.4,Brain,MCF-7,E2
brain_E,7852,3.193982575,3.217300616,3.875527397,0.023952884,0.999989682,Brain.4,Brain,MCF-7,E2
brain_E,2706,3.314904462,3.355861447,3.237241536,0.024056829,0.999989682,Brain.4,Brain,MCF-7,E2
brain_E,100505676,3.51211701,3.594021184,2.537081001,0.025346886,0.999989682,Brain.4,Brain,MCF-7,E2
brain_E,146177,3.186266886,3.213417182,3.661888578,0.025571213,0.999989682,Brain.4,Brain,MCF-7,E2
brain_E,113230,-3.220394372,-3.251468867,3.535148334,0.025714627,0.999989682,Brain.4,Brain,MCF-7,E2
brain_E,4938,-3.036460579,-3.045017989,5.122068817,0.025719256,0.999989682,Brain.4,Brain,MCF-7,E2
brain_E,53942,3.815198013,3.977349824,1.998445027,0.025854172,0.999989682,Brain.4,Brain,MCF-7,E2
brain_E,4322,3.815198013,3.977349824,1.998445027,0.025854172,0.999989682,Brain.4,Brain,MCF-7,E2
brain_E,129530,3.815198013,3.977349824,1.998445027,0.025854172,0.999989682,Brain.4,Brain,MCF-7,E2
brain_E,8817,3.815198013,3.977349824,1.998445027,0.025854172,0.999989682,Brain.4,Brain,MCF-7,E2
brain_E,3274,3.815198013,3.977349824,1.998445027,0.025854172,0.999989682,Brain.4,Brain,MCF-7,E2
brain_E,85477,3.815198013,3.977349824,1.998445027,0.025854172,0.999989682,Brain.4,Brain,MCF-7,E2
brain_E,3434,-2.980749852,-2.985133098,6.010603713,0.026470781,0.999989682,Brain.4,Brain,MCF-7,E2
brain_E,150221,3.70506545,3.843950698,2.080799195,0.027215647,0.999989682,Brain.4,Brain,MCF-7,E2
brain_E,151354,2.992398653,3.0000699,5.221790661,0.02730565,0.999989682,Brain.4,Brain,MCF-7,E2
brain_E,84166,-3.775034985,-3.929540772,2.051960855,0.027514435,0.999989682,Brain.4,Brain,MCF-7,E2
brain_E,317751,-3.775034985,-3.929540772,2.051960855,0.027514435,0.999989682,Brain.4,Brain,MCF-7,E2
brain_E,2902,-3.230618681,-3.269390775,3.253866522,0.027760769,0.999989682,Brain.4,Brain,MCF-7,E2
brain_E,105374278,3.130901646,3.157922069,3.614961681,0.028182429,0.999989682,Brain.4,Brain,MCF-7,E2
brain_E,1301,3.448332493,3.529890847,2.486086625,0.028195682,0.999989682,Brain.4,Brain,MCF-7,E2
brain_E,285266,3.448332493,3.529890847,2.486086625,0.028195682,0.999989682,Brain.4,Brain,MCF-7,E2
brain_E,429,2.991137655,3.001196566,4.838895278,0.028441217,0.999989682,Brain.4,Brain,MCF-7,E2
brain_E,57010,3.159030689,3.191474629,3.397409907,0.028691908,0.999989682,Brain.4,Brain,MCF-7,E2
brain_E,35,3.289229788,3.343477722,2.850402208,0.029007434,0.999989682,Brain.4,Brain,MCF-7,E2
brain_E,92370,-3.077478155,-3.099465774,3.860702874,0.029361175,0.999989682,Brain.4,Brain,MCF-7,E2
brain_E,400960,-3.406580114,-3.484129624,2.540124753,0.030097051,0.999989682,Brain.4,Brain,MCF-7,E2
brain_E,100616183,3.716493126,3.87781415,1.923975531,0.030253293,0.999989682,Brain.4,Brain,MCF-7,E2
brain_E,146395,3.716493126,3.87781415,1.923975531,0.030253293,0.999989682,Brain.4,Brain,MCF-7,E2
brain_E,105373480,3.716493126,3.87781415,1.923975531,0.030253293,0.999989682,Brain.4,Brain,MCF-7,E2
brain_E,23783,3.716493126,3.87781415,1.923975531,0.030253293,0.999989682,Brain.4,Brain,MCF-7,E2
brain_E,100506497,3.716493126,3.87781415,1.923975531,0.030253293,0.999989682,Brain.4,Brain,MCF-7,E2
brain_E,84952,2.939361139,2.948780671,4.87891383,0.030904349,0.999989682,Brain.4,Brain,MCF-7,E2
brain_E,80070,3.10854865,3.140848556,3.355245444,0.03129966,0.999989682,Brain.4,Brain,MCF-7,E2
brain_E,948,3.159299119,3.199742245,3.107885065,0.031456638,0.999989682,Brain.4,Brain,MCF-7,E2
brain_E,6091,-2.875281784,-2.879075705,6.108074018,0.031712703,0.999989682,Brain.4,Brain,MCF-7,E2
brain_E,715,-3.682689016,-3.836431368,1.982003728,0.031819089,0.999989682,Brain.4,Brain,MCF-7,E2
brain_E,145957,-3.682689016,-3.836431368,1.982003728,0.031819089,0.999989682,Brain.4,Brain,MCF-7,E2
brain_E,220441,3.0045808,3.024655538,3.894700645,0.032154184,0.999989682,Brain.4,Brain,MCF-7,E2
brain_E,440905,2.860698839,2.865941734,5.626998792,0.033262122,0.999989682,Brain.4,Brain,MCF-7,E2
brain_E,100129196,3.347034683,3.428011233,2.406078789,0.033299983,0.999989682,Brain.4,Brain,MCF-7,E2
brain_E,28965,-3.200129656,-3.251468867,2.865528888,0.03355277,0.999989682,Brain.4,Brain,MCF-7,E2
brain_E,100302175,-3.200129656,-3.251468867,2.865528888,0.03355277,0.999989682,Brain.4,Brain,MCF-7,E2
brain_E,10100,3.186583728,3.240384229,2.767301127,0.034442458,0.999989682,Brain.4,Brain,MCF-7,E2
brain_E,56241,3.186583728,3.240384229,2.767301127,0.034442458,0.999989682,Brain.4,Brain,MCF-7,E2
brain_E,3358,3.186583728,3.240384229,2.767301127,0.034442458,0.999989682,Brain.4,Brain,MCF-7,E2
brain_E,100874243,3.238521561,3.303119985,2.585844457,0.034845015,0.999989682,Brain.4,Brain,MCF-7,E2
brain_E,7042,-2.908478188,-2.921678654,4.390897535,0.034847167,0.999989682,Brain.4,Brain,MCF-7,E2
brain_E,10082,-3.311955873,-3.388972391,2.465361745,0.035102924,0.999989682,Brain.4,Brain,MCF-7,E2
