sample  ,gene,tumor,cell_line,E2_status
Bone.3,FADS2,Bone,MCF7,E2
Bone.3,THEM6,Bone,MCF7,E2
Bone.3,MSX2,Bone,MCF7,E2
Bone.3,GOLM1,Bone,MCF7,E2
Bone.3,FRY,Bone,MCF7,E2
Bone.3,NR2F1,Bone,MCF7,E2
Bone.3,CLGN,Bone,MCF7,E2
Bone.3,DOCK11,Bone,MCF7,E2
Bone.3,FAM114A1,Bone,MCF7,E2
Bone.3,ADD3,Bone,MCF7,E2
Bone.3,SLC2A12,Bone,MCF7,E2
Bone.3,PLIN5,Bone,MCF7,E2
Bone.3,ACAD8,Bone,MCF7,E2
Bone.3,CREB3L1,Bone,MCF7,E2
Bone.3,AZGP1,Bone,MCF7,E2
Bone.3,KCNAB1,Bone,MCF7,E2
Bone.3,ZCCHC24,Bone,MCF7,E2
Bone.3,PNPLA4,Bone,MCF7,E2
Bone.3,SLC2A8,Bone,MCF7,E2
Bone.3,AKR7A3,Bone,MCF7,E2
Bone.3,EDA,Bone,MCF7,E2
Bone.3,RCOR2,Bone,MCF7,E2
Bone.3,COL11A2,Bone,MCF7,E2
Bone.3,FKBP14,Bone,MCF7,E2
Bone.3,SLC25A12,Bone,MCF7,E2
Bone.3,PDZD7,Bone,MCF7,E2
Bone.3,CCDC71,Bone,MCF7,E2
Bone.3,MTURN,Bone,MCF7,E2
Bone.3,SYNJ1,Bone,MCF7,E2
Bone.3,CALML5,Bone,MCF7,E2
Bone.3,CINP,Bone,MCF7,E2
Bone.3,ID1,Bone,MCF7,E2
Bone.3,SIAE,Bone,MCF7,E2
Bone.3,NEB,Bone,MCF7,E2
Bone.3,GPM6B,Bone,MCF7,E2
Bone.3,ABHD14A,Bone,MCF7,E2
Bone.3,PARP8,Bone,MCF7,E2
Bone.3,SMIM19,Bone,MCF7,E2
Bone.3,ST3GAL5,Bone,MCF7,E2
Bone.3,ACPP,Bone,MCF7,E2
Bone.3,SLC26A6,Bone,MCF7,E2
Bone.3,MED30,Bone,MCF7,E2
Bone.3,OSGIN1,Bone,MCF7,E2
Bone.3,ABHD4,Bone,MCF7,E2
Bone.3,THEM5,Bone,MCF7,E2
Bone.3,AC008870.1,Bone,MCF7,E2
Bone.3,MYH3,Bone,MCF7,E2
Bone.3,PTRHD1,Bone,MCF7,E2
Bone.3,ELAC1,Bone,MCF7,E2
Bone.3,PTPN7,Bone,MCF7,E2
Bone.3,ID4,Bone,MCF7,E2
Bone.3,STOX1,Bone,MCF7,E2
Bone.3,NAP1L2,Bone,MCF7,E2
Bone.3,TMEM60,Bone,MCF7,E2
Bone.3,DNAJB4,Bone,MCF7,E2
Bone.3,HSD17B13,Bone,MCF7,E2
Bone.3,SH3BGR,Bone,MCF7,E2
Bone.3,KLC4,Bone,MCF7,E2
Bone.3,NUP62CL,Bone,MCF7,E2
Bone.3,ZBTB3,Bone,MCF7,E2
Bone.3,H2AW,Bone,MCF7,E2
Bone.3,DDIAS,Bone,MCF7,E2
Bone.3,MAB21L1,Bone,MCF7,E2
Bone.3,DLX4,Bone,MCF7,E2
Bone.3,TAF6L,Bone,MCF7,E2
Bone.3,LRRC20,Bone,MCF7,E2
Bone.3,COLQ,Bone,MCF7,E2
Bone.3,HYLS1,Bone,MCF7,E2
Bone.3,CRY1,Bone,MCF7,E2
Bone.3,C12orf4,Bone,MCF7,E2
Bone.3,SEMA3A,Bone,MCF7,E2
Bone.3,DOCK3,Bone,MCF7,E2
Bone.3,PDZD9,Bone,MCF7,E2
Bone.3,NLRP9,Bone,MCF7,E2
Bone.3,TSPO,Bone,MCF7,E2
Bone.3,ZBTB11-AS1,Bone,MCF7,E2
Bone.3,TMEM216,Bone,MCF7,E2
Bone.3,RHOBTB1,Bone,MCF7,E2
Bone.3,ZNF701,Bone,MCF7,E2
Bone.3,ZNF493,Bone,MCF7,E2
Bone.3,ZNF555,Bone,MCF7,E2
Bone.3,CCDC137,Bone,MCF7,E2
Bone.3,ZNF724,Bone,MCF7,E2
Bone.3,TMEM70,Bone,MCF7,E2
Bone.3,ESCO2,Bone,MCF7,E2
Bone.3,LMCD1-AS1,Bone,MCF7,E2
Bone.3,SLC14A1,Bone,MCF7,E2
Bone.3,MAP10,Bone,MCF7,E2
Bone.3,NR4A1,Bone,MCF7,E2
Bone.3,BTN1A1,Bone,MCF7,E2
Bone.3,STOX2,Bone,MCF7,E2
Bone.3,ZNF441,Bone,MCF7,E2
Bone.3,LINC00665,Bone,MCF7,E2
Bone.3,C6orf136,Bone,MCF7,E2
Bone.3,C9orf40,Bone,MCF7,E2
Bone.3,DRICH1,Bone,MCF7,E2
Bone.3,PIK3C2G,Bone,MCF7,E2
Bone.3,PIP5KL1,Bone,MCF7,E2
Bone.3,GPR173,Bone,MCF7,E2
Bone.3,GGN,Bone,MCF7,E2
Bone.3,SUPV3L1,Bone,MCF7,E2
Bone.3,TIMM10,Bone,MCF7,E2
Bone.3,CLYBL,Bone,MCF7,E2
Bone.3,ZNF891,Bone,MCF7,E2
Bone.3,FRG1JP,Bone,MCF7,E2
Bone.3,TTC28,Bone,MCF7,E2
Bone.3,FOXC1,Bone,MCF7,E2
Bone.3,CHCHD5,Bone,MCF7,E2
Bone.3,LINC00662,Bone,MCF7,E2
Bone.3,MAML2,Bone,MCF7,E2
Bone.3,PCP2,Bone,MCF7,E2
Bone.3,LRFN1,Bone,MCF7,E2
Bone.3,LPP-AS2,Bone,MCF7,E2
Bone.3,ARHGEF3,Bone,MCF7,E2
Bone.3,SALL4,Bone,MCF7,E2
Bone.3,ACKR2,Bone,MCF7,E2
Bone.3,SRRM5,Bone,MCF7,E2
Bone.3,NXN,Bone,MCF7,E2
Bone.3,ZNF792,Bone,MCF7,E2
Bone.3,PEPD,Bone,MCF7,E2
Bone.3,POLR3B,Bone,MCF7,E2
Bone.3,ANKRD31,Bone,MCF7,E2
Bone.3,PLEKHG7,Bone,MCF7,E2
Bone.3,EEF1AKMT1,Bone,MCF7,E2
Bone.3,ERVMER34-1,Bone,MCF7,E2
Bone.3,TIGD7,Bone,MCF7,E2
Bone.3,SETD9,Bone,MCF7,E2
Bone.3,TOMM20L,Bone,MCF7,E2
Bone.3,NOC4L,Bone,MCF7,E2
Bone.3,PLEKHA8P1,Bone,MCF7,E2
Bone.3,CKMT1A,Bone,MCF7,E2
Bone.3,TLCD1,Bone,MCF7,E2
Bone.3,CTBS,Bone,MCF7,E2
Bone.3,ZNF559,Bone,MCF7,E2
Bone.3,SSC4D,Bone,MCF7,E2
Bone.3,IPO13,Bone,MCF7,E2
Bone.3,CKMT2-AS1,Bone,MCF7,E2
Bone.3,NPIPB15,Bone,MCF7,E2
Bone.3,GH1,Bone,MCF7,E2
Bone.3,IL17RE,Bone,MCF7,E2
Bone.3,TMCO4,Bone,MCF7,E2
Bone.3,EDARADD,Bone,MCF7,E2
Bone.3,MCIDAS,Bone,MCF7,E2
Bone.3,LURAP1L-AS1,Bone,MCF7,E2
Bone.3,ITIH2,Bone,MCF7,E2
Bone.3,TCF24,Bone,MCF7,E2
Bone.3,FAM155A,Bone,MCF7,E2
Bone.3,ZBED8,Bone,MCF7,E2
Bone.3,FAM155B,Bone,MCF7,E2
Bone.3,DGCR6L,Bone,MCF7,E2
Bone.3,HSP90AB4P,Bone,MCF7,E2
Bone.3,PATE3,Bone,MCF7,E2
Bone.3,ZNF529-AS1,Bone,MCF7,E2
Bone.3,ERVFRD-1,Bone,MCF7,E2
Bone.3,C1orf220,Bone,MCF7,E2
Bone.3,PRR26,Bone,MCF7,E2
Bone.3,OR8B12,Bone,MCF7,E2
Bone.3,TSC22D1-AS1,Bone,MCF7,E2
Bone.3,TBC1D3E,Bone,MCF7,E2
Bone.3,MIR573,Bone,MCF7,E2
Bone.3,GSTCD-AS1,Bone,MCF7,E2
Adrenal.3,PTPRN2,Adrenal,MCF7,E2
Adrenal.3,TMC5,Adrenal,MCF7,E2
Adrenal.3,PTPRT,Adrenal,MCF7,E2
Adrenal.3,SLC26A2,Adrenal,MCF7,E2
Adrenal.3,KCNJ15,Adrenal,MCF7,E2
Adrenal.3,CDC14A,Adrenal,MCF7,E2
Adrenal.3,HYDIN,Adrenal,MCF7,E2
Adrenal.3,PKHD1L1,Adrenal,MCF7,E2
Adrenal.3,CFAP65,Adrenal,MCF7,E2
Adrenal.3,CCDC181,Adrenal,MCF7,E2
Adrenal.3,KALRN,Adrenal,MCF7,E2
Adrenal.3,KLK13,Adrenal,MCF7,E2
Adrenal.3,LRRC6,Adrenal,MCF7,E2
Adrenal.3,DNAH11,Adrenal,MCF7,E2
Adrenal.3,DNAH2,Adrenal,MCF7,E2
Adrenal.3,DNAH12,Adrenal,MCF7,E2
Adrenal.3,TP53INP2,Adrenal,MCF7,E2
Adrenal.3,KLK12,Adrenal,MCF7,E2
Adrenal.3,SRPX2,Adrenal,MCF7,E2
Adrenal.3,VWA3A,Adrenal,MCF7,E2
Adrenal.3,RORC,Adrenal,MCF7,E2
Adrenal.3,KCND3,Adrenal,MCF7,E2
Adrenal.3,EPHA3,Adrenal,MCF7,E2
Adrenal.3,SV2B,Adrenal,MCF7,E2
Adrenal.3,GRIK3,Adrenal,MCF7,E2
Adrenal.3,KCNAB2,Adrenal,MCF7,E2
Adrenal.3,GRIK5,Adrenal,MCF7,E2
Adrenal.3,SV2A,Adrenal,MCF7,E2
Adrenal.3,PCDH15,Adrenal,MCF7,E2
Adrenal.3,HRH2,Adrenal,MCF7,E2
Adrenal.3,SLC28A1,Adrenal,MCF7,E2
Adrenal.3,NTNG1,Adrenal,MCF7,E2
Adrenal.3,PTPRB,Adrenal,MCF7,E2
Adrenal.3,ITGAL,Adrenal,MCF7,E2
Adrenal.3,ITGA10,Adrenal,MCF7,E2
Adrenal.3,MUC12,Adrenal,MCF7,E2
Adrenal.3,BRINP2,Adrenal,MCF7,E2
Adrenal.3,DPYSL5,Adrenal,MCF7,E2
Adrenal.3,LAMA2,Adrenal,MCF7,E2
Adrenal.3,PPARGC1A,Adrenal,MCF7,E2
Adrenal.3,RPGRIP1,Adrenal,MCF7,E2
Adrenal.3,AC020929.1,Adrenal,MCF7,E2
Adrenal.3,TAT,Adrenal,MCF7,E2
Adrenal.3,GP2,Adrenal,MCF7,E2
Adrenal.3,PEX5L,Adrenal,MCF7,E2
Adrenal.3,PAX6,Adrenal,MCF7,E2
Adrenal.3,DPF3,Adrenal,MCF7,E2
Adrenal.3,AMPD1,Adrenal,MCF7,E2
Adrenal.3,FAXC,Adrenal,MCF7,E2
Adrenal.3,SH3TC2,Adrenal,MCF7,E2
Adrenal.3,ZAN,Adrenal,MCF7,E2
Adrenal.3,GPR139,Adrenal,MCF7,E2
Adrenal.3,CNTD2,Adrenal,MCF7,E2
Adrenal.3,UGT2B15,Adrenal,MCF7,E2
Adrenal.3,ESRRG,Adrenal,MCF7,E2
Adrenal.3,SERPINA5,Adrenal,MCF7,E2
Adrenal.3,RYR3,Adrenal,MCF7,E2
Adrenal.3,ANXA6,Adrenal,MCF7,E2
Adrenal.3,PKD1L2,Adrenal,MCF7,E2
Adrenal.3,ABCA9,Adrenal,MCF7,E2
Adrenal.3,ADD3,Adrenal,MCF7,E2
Adrenal.3,AMPH,Adrenal,MCF7,E2
Adrenal.3,NRG2,Adrenal,MCF7,E2
Adrenal.3,GCNT2,Adrenal,MCF7,E2
Adrenal.3,PAG1,Adrenal,MCF7,E2
Adrenal.3,ZFPM2,Adrenal,MCF7,E2
Adrenal.3,ADAMTS9,Adrenal,MCF7,E2
Adrenal.3,GLIS3,Adrenal,MCF7,E2
Adrenal.3,CPNE4,Adrenal,MCF7,E2
Adrenal.3,SOGA3,Adrenal,MCF7,E2
Adrenal.3,DNAJC18,Adrenal,MCF7,E2
Adrenal.3,PECAM1,Adrenal,MCF7,E2
Adrenal.3,FSTL4,Adrenal,MCF7,E2
Adrenal.3,PDK4,Adrenal,MCF7,E2
Adrenal.3,VXN,Adrenal,MCF7,E2
Adrenal.3,SUSD2,Adrenal,MCF7,E2
Adrenal.3,NDUFAF1,Adrenal,MCF7,E2
Adrenal.3,PRICKLE2-AS3,Adrenal,MCF7,E2
Adrenal.3,ELOVL2-AS1,Adrenal,MCF7,E2
Adrenal.3,MUC3A,Adrenal,MCF7,E2
Adrenal.3,TBX4,Adrenal,MCF7,E2
Adrenal.3,MYLK4,Adrenal,MCF7,E2
Adrenal.3,WDFY4,Adrenal,MCF7,E2
Adrenal.3,OTOGL,Adrenal,MCF7,E2
